"","num","Differences","sequencename"
"262",262,246,"gi|604642064|gb|KJ627260.1|HRSV|17_Mar_08|2008|Peru|SA"
"263",263,240,"gi|604642753|gb|KJ627311.1|HRSV|06_Jun_08|2008|Peru|SA"
"264",264,255,"gi|604641995|gb|KJ627255.1|HRSV|01_Apr_09|2009|Peru|SA"
"265",265,229,"gi|604642959|gb|KJ627327.1|HRSV|25_Jul_07|2007|Peru|SA"
"266",266,247,"gi|604642270|gb|KJ627276.1|HRSV|29_Apr_09|2009|Peru|SA"
"267",267,249,"gi|604641896|gb|KJ627248.1|HRSV|30_Apr_09|2009|Peru|SA"
"268",268,244,"gi|604642446|gb|KJ627289.1|HRSV|11_May_09|2009|Peru|SA"
"269",269,246,"gi|604642380|gb|KJ627284.1|HRSV|29_May_09|2009|Peru|SA"
"270",270,246,"gi|604643126|gb|KJ627339.1|HRSV|11_Mar_09|2009|Peru|SA"
"271",271,404,"gi|604643475|gb|KJ627366.1|HRSV|20_Apr_09|2009|Peru|SA"
"272",272,246,"gi|604642918|gb|KJ627324.1|HRSV|20_Apr_09|2009|Peru|SA"
"273",273,246,"gi|604642793|gb|KJ627314.1|HRSV|18_May_09|2009|Peru|SA"
"274",274,244,"gi|604642891|gb|KJ627321.1|HRSV|17_Apr_09|2009|Peru|SA"
"275",275,175,"gi|392301864|gb|JX015486.1|Human_respiratory_syncytial_virus|05_Jan_05|2005|Netherlands|EU"
"276",276,169,"gi|392301636|gb|JQ901458.1|Human_respiratory_syncytial_virus|23_Dec_03|2003|Netherlands|EU"
"277",277,165,"gi|392301648|gb|JQ901457.1|Human_respiratory_syncytial_virus|22_Dec_03|2003|Netherlands|EU"
"278",278,140,"gi|392976417|gb|JX069799.1|Human_respiratory_syncytial_virus|13_Mar_01|2001|USA|NA"
"279",279,126,"gi|352962929|gb|JF920057.1|Human_respiratory_syncytial_virus|21_Mar_98|1998|USA|NA"
"280",280,242,"gi|604642671|gb|KJ627305.1|HRSV|17_Mar_07|2007|Peru|SA"
"281",281,235,"gi|604643418|gb|KJ627361.1|HRSV|26_Jan_07|2007|Peru|SA"
"282",282,239,"gi|604643290|gb|KJ627352.1|HRSV|17_Mar_07|2007|Peru|SA"
"283",283,218,"gi|392301792|gb|JX015480.1|Human_respiratory_syncytial_virus|10_Dec_07|2007|Netherlands|EU"
"284",284,184,"gi|558651694|gb|KF826848.1|HRSV|2007|2007|Australia|OC"
"285",285,176,"gi|392301708|gb|JQ901452.1|Human_respiratory_syncytial_virus|22_Dec_01|2001|Netherlands|EU"
"286",286,180,"gi|392301696|gb|JQ901453.1|Human_respiratory_syncytial_virus|03_Jan_02|2002|Netherlands|EU"
"287",287,813,"gi|352963036|gb|JF920066.1|Human_respiratory_syncytial_virus|27_Jan_98|1998|USA|NA"
"288",288,796,"gi|352963048|gb|JF920067.1|Human_respiratory_syncytial_virus|17_May_98|1998|USA|NA"
"289",289,460,"gi|352962988|gb|JF920062.1|Human_respiratory_syncytial_virus|06_Jan_98|1998|USA|NA"
"290",290,426,"gi|392976429|gb|JX069800.1|Human_respiratory_syncytial_virus|22_Dec_97|1997|USA|NA"
"291",291,431,"gi|392976441|gb|JX069801.1|Human_respiratory_syncytial_virus|02_Mar_98|1998|USA|NA"
"292",292,428,"gi|352963024|gb|JF920065.1|Human_respiratory_syncytial_virus|09_Jan_98|1998|USA|NA"
