"","num","Differences","sequencename"
"265",265,233,"gi|443412122|gb|JX513337.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"266",266,288,"gi|445066944|gb|KC342434.1|HRSV|07_Oct_11|2011|Thailand|AS"
"267",267,505,"gi|353441623|gb|JN257692.1|Human_respiratory_syncytial_virus|10_Jan_11|2011|Canada|NA"
"268",268,23,"gi|582014477|dbj|AB846651.1|HRSV|Dec_12|2012|Philippines|AS"
"269",269,21,"gi|558492914|gb|KC476744.1|HRSV|2012|2012|South_Africa|AF"
"270",270,19,"gi|558492916|gb|KC476745.1|HRSV|2012|2012|South_Africa|AF"
"271",271,303,"gi|445066968|gb|KC342446.1|HRSV|26_Oct_11|2011|Thailand|AS"
"272",272,300,"gi|445066958|gb|KC342441.1|HRSV|20_Oct_11|2011|Thailand|AS"
"273",273,21,"gi|582014481|dbj|AB846653.1|HRSV|Jan_13|2013|Philippines|AS"
"274",274,21,"gi|582014479|dbj|AB846652.1|HRSV|Dec_12|2012|Philippines|AS"
"275",275,22,"gi|353441627|gb|JN257694.1|Human_respiratory_syncytial_virus|19_Jan_11|2011|Canada|NA"
"276",276,288,"gi|445066964|gb|KC342444.1|HRSV|21_Oct_11|2011|Thailand|AS"
"277",277,15,"gi|505581872|gb|KC559440.1|Human_respiratory_syncytial_virus_A|Feb_12|2012|China|AS"
"278",278,261,"gi|445066902|gb|KC342413.1|HRSV|22_Aug_11|2011|Thailand|AS"
"279",279,21,"gi|353441625|gb|JN257693.1|Human_respiratory_syncytial_virus|29_Dec_10|2010|Canada|NA"
"280",280,229,"gi|443412196|gb|JX513374.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"281",281,14,"gi|505581622|gb|KC297369.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"282",282,16,"gi|505581524|gb|KC297320.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"283",283,13,"gi|505581610|gb|KC297363.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"284",284,15,"gi|505581582|gb|KC297349.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"285",285,15,"gi|505581510|gb|KC297313.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"286",286,15,"gi|505581470|gb|KC297293.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"287",287,17,"gi|505581486|gb|KC297301.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"288",288,14,"gi|505581608|gb|KC297362.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"289",289,14,"gi|505581606|gb|KC297361.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"290",290,14,"gi|505581544|gb|KC297330.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"291",291,14,"gi|505581526|gb|KC297321.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"292",292,13,"gi|505581424|gb|KC297270.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"293",293,13,"gi|505581466|gb|KC297291.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"294",294,12,"gi|505581640|gb|KC297378.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"295",295,12,"gi|505581624|gb|KC297370.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"296",296,12,"gi|505581612|gb|KC297364.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"297",297,12,"gi|505581508|gb|KC297312.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"298",298,11,"gi|505581422|gb|KC297269.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"299",299,11,"gi|505581490|gb|KC297303.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"300",300,12,"gi|505581476|gb|KC297296.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"301",301,13,"gi|505581528|gb|KC297322.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"302",302,12,"gi|505581538|gb|KC297327.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"303",303,14,"gi|505581580|gb|KC297348.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"304",304,13,"gi|505581500|gb|KC297308.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"305",305,13,"gi|505581634|gb|KC297375.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"306",306,14,"gi|505581620|gb|KC297368.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"307",307,19,"gi|558492884|gb|KC476729.1|HRSV|2011|2011|South_Africa|AF"
"308",308,19,"gi|558492882|gb|KC476728.1|HRSV|2011|2011|South_Africa|AF"
"309",309,17,"gi|558492896|gb|KC476735.1|HRSV|2012|2012|South_Africa|AF"
"310",310,18,"gi|558492898|gb|KC476736.1|HRSV|2012|2012|South_Africa|AF"
"311",311,14,"gi|505581218|gb|KC559447.1|Human_respiratory_syncytial_virus_A|Dec_12|2012|China|AS"
"312",312,11,"gi|505581562|gb|KC297339.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"313",313,16,"gi|505581214|gb|KC559445.1|Human_respiratory_syncytial_virus_A|Nov_12|2012|China|AS"
"314",314,17,"gi|505581560|gb|KC297338.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"315",315,14,"gi|505581568|gb|KC297342.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"316",316,16,"gi|505581586|gb|KC297351.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"317",317,15,"gi|505581604|gb|KC297360.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"318",318,15,"gi|505581558|gb|KC297337.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"319",319,15,"gi|505581536|gb|KC297326.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"320",320,15,"gi|505581494|gb|KC297305.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"321",321,14,"gi|505581534|gb|KC297325.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"322",322,14,"gi|505581554|gb|KC297335.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"323",323,13,"gi|505581576|gb|KC297346.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"324",324,13,"gi|505581542|gb|KC297329.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"325",325,13,"gi|505581614|gb|KC297365.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"326",326,12,"gi|505581496|gb|KC297306.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"327",327,12,"gi|505581512|gb|KC297314.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"328",328,12,"gi|505581548|gb|KC297332.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"329",329,12,"gi|505581572|gb|KC297344.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"330",330,12,"gi|505581596|gb|KC297356.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"331",331,21,"gi|205326977|gb|FJ157348.1|Human_respiratory_syncytial_virus|Jul_05|2005|China|AS"
"332",332,16,"gi|505581516|gb|KC297316.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"333",333,26,"gi|607029868|gb|KF915215.1|HRSV|28_Nov_12|2012|Spain|EU"
"334",334,23,"gi|607029870|gb|KF915216.1|HRSV|03_Dec_12|2012|Spain|EU"
"335",335,23,"gi|607029864|gb|KF915213.1|HRSV|21_Nov_12|2012|Spain|EU"
"336",336,22,"gi|607029890|gb|KF915226.1|HRSV|31_Dec_12|2012|Spain|EU"
"337",337,22,"gi|607029874|gb|KF915218.1|HRSV|09_Dec_12|2012|Spain|EU"
"338",338,22,"gi|607029862|gb|KF915212.1|HRSV|14_Nov_12|2012|Spain|EU"
"339",339,20,"gi|607029748|gb|KF915155.1|HRSV|06_Dec_10|2010|Spain|EU"
"340",340,20,"gi|607029744|gb|KF915153.1|HRSV|21_Nov_10|2010|Spain|EU"
"341",341,21,"gi|607029776|gb|KF915169.1|HRSV|31_Dec_10|2010|Spain|EU"
"342",342,217,"gi|443412178|gb|JX513365.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"343",343,15,"gi|505581594|gb|KC297355.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"344",344,11,"gi|505581216|gb|KC559446.1|Human_respiratory_syncytial_virus_A|Dec_12|2012|China|AS"
"345",345,13,"gi|505581588|gb|KC297352.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"346",346,13,"gi|505581550|gb|KC297333.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"347",347,12,"gi|505581446|gb|KC297281.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"348",348,12,"gi|505581410|gb|KC297263.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"349",349,12,"gi|505581396|gb|KC297256.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"350",350,12,"gi|505581390|gb|KC297253.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"351",351,14,"gi|505581434|gb|KC297275.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"352",352,14,"gi|505581436|gb|KC297276.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"353",353,14,"gi|505581418|gb|KC297267.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"354",354,15,"gi|505581458|gb|KC297287.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"355",355,23,"gi|607029818|gb|KF915190.1|HRSV|20_Dec_11|2011|Spain|EU"
"356",356,23,"gi|607029812|gb|KF915187.1|HRSV|19_Dec_11|2011|Spain|EU"
"357",357,24,"gi|607029820|gb|KF915191.1|HRSV|16_Dec_11|2011|Spain|EU"
"358",358,11,"gi|505581480|gb|KC297298.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"359",359,11,"gi|505581570|gb|KC297343.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"360",360,22,"gi|607029790|gb|KF915176.1|HRSV|19_Nov_10|2010|Spain|EU"
"361",361,19,"gi|607029774|gb|KF915168.1|HRSV|31_Dec_10|2010|Spain|EU"
"362",362,19,"gi|607029770|gb|KF915166.1|HRSV|23_Dec_10|2010|Spain|EU"
"363",363,21,"gi|607029762|gb|KF915162.1|HRSV|17_Dec_10|2010|Spain|EU"
"364",364,19,"gi|607029798|gb|KF915180.1|HRSV|27_Dec_10|2010|Spain|EU"
"365",365,221,"gi|443412216|gb|JX513384.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"366",366,19,"gi|353441643|gb|JN257702.1|Human_respiratory_syncytial_virus|31_Jan_11|2011|Canada|NA"
"367",367,21,"gi|607029858|gb|KF915210.1|HRSV|05_Mar_12|2012|Spain|EU"
"368",368,21,"gi|607029856|gb|KF915209.1|HRSV|05_Mar_12|2012|Spain|EU"
"369",369,21,"gi|607029848|gb|KF915205.1|HRSV|23_Jan_12|2012|Spain|EU"
"370",370,21,"gi|607029838|gb|KF915200.1|HRSV|16_Jan_12|2012|Spain|EU"
"371",371,21,"gi|607029836|gb|KF915199.1|HRSV|13_Jan_12|2012|Spain|EU"
"372",372,21,"gi|607029824|gb|KF915193.1|HRSV|23_Dec_11|2011|Spain|EU"
"373",373,21,"gi|607029822|gb|KF915192.1|HRSV|24_Dec_11|2011|Spain|EU"
"374",374,21,"gi|607029816|gb|KF915189.1|HRSV|19_Dec_11|2011|Spain|EU"
"375",375,11,"gi|505581706|gb|KC297411.1|Human_respiratory_syncytial_virus_A|2008|2008|China|AS"
"376",376,9,"gi|505581504|gb|KC297310.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"377",377,247,"gi|443412200|gb|JX513376.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"378",378,216,"gi|443412078|gb|JX513315.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"379",379,17,"gi|607029754|gb|KF915158.1|HRSV|12_Dec_10|2010|Spain|EU"
"380",380,17,"gi|607029746|gb|KF915154.1|HRSV|08_Dec_10|2010|Spain|EU"
"381",381,9,"gi|505581518|gb|KC297317.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"382",382,10,"gi|505581392|gb|KC297254.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"383",383,8,"gi|505581502|gb|KC297309.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"384",384,7,"gi|505581718|gb|KC297417.1|Human_respiratory_syncytial_virus_A|2008|2008|China|AS"
"385",385,12,"gi|505581636|gb|KC297376.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"386",386,12,"gi|505581638|gb|KC297377.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"387",387,18,"gi|558492878|gb|KC476726.1|HRSV|2011|2011|South_Africa|AF"
"388",388,16,"gi|558492892|gb|KC476733.1|HRSV|2012|2012|South_Africa|AF"
"389",389,18,"gi|558492906|gb|KC476740.1|HRSV|2012|2012|South_Africa|AF"
"390",390,18,"gi|558492890|gb|KC476732.1|HRSV|2012|2012|South_Africa|AF"
"391",391,18,"gi|558492876|gb|KC476725.1|HRSV|2011|2011|South_Africa|AF"
"392",392,20,"gi|558492888|gb|KC476731.1|HRSV|2012|2012|South_Africa|AF"
"393",393,9,"gi|505581478|gb|KC297297.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"394",394,10,"gi|505581616|gb|KC297366.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"395",395,20,"gi|607029844|gb|KF915203.1|HRSV|16_Jan_12|2012|Spain|EU"
"396",396,21,"gi|607029808|gb|KF915185.1|HRSV|12_Dec_11|2011|Spain|EU"
"397",397,18,"gi|558492904|gb|KC476739.1|HRSV|2012|2012|South_Africa|AF"
"398",398,20,"gi|607029846|gb|KF915204.1|HRSV|23_Jan_12|2012|Spain|EU"
"399",399,19,"gi|607029832|gb|KF915197.1|HRSV|08_Jan_12|2012|Spain|EU"
"400",400,19,"gi|607029814|gb|KF915188.1|HRSV|17_Dec_11|2011|Spain|EU"
"401",401,17,"gi|607029806|gb|KF915184.1|HRSV|10_Dec_11|2011|Spain|EU"
"402",402,19,"gi|607029804|gb|KF915183.1|HRSV|05_Dec_11|2011|Spain|EU"
"403",403,18,"gi|607029852|gb|KF915207.1|HRSV|02_Feb_12|2012|Spain|EU"
"404",404,18,"gi|607029850|gb|KF915206.1|HRSV|26_Jan_12|2012|Spain|EU"
"405",405,18,"gi|607029842|gb|KF915202.1|HRSV|20_Jan_12|2012|Spain|EU"
"406",406,18,"gi|607029840|gb|KF915201.1|HRSV|22_Jan_12|2012|Spain|EU"
"407",407,18,"gi|607029834|gb|KF915198.1|HRSV|08_Jan_12|2012|Spain|EU"
"408",408,18,"gi|607029830|gb|KF915196.1|HRSV|01_Jan_12|2012|Spain|EU"
"409",409,18,"gi|607029828|gb|KF915195.1|HRSV|23_Dec_11|2011|Spain|EU"
"410",410,18,"gi|607029826|gb|KF915194.1|HRSV|22_Dec_11|2011|Spain|EU"
"411",411,16,"gi|558492902|gb|KC476738.1|HRSV|2012|2012|South_Africa|AF"
"412",412,16,"gi|558492894|gb|KC476734.1|HRSV|2012|2012|South_Africa|AF"
"413",413,16,"gi|558492886|gb|KC476730.1|HRSV|2012|2012|South_Africa|AF"
"414",414,17,"gi|558492900|gb|KC476737.1|HRSV|2012|2012|South_Africa|AF"
"415",415,9,"gi|352962869|gb|JF920052.1|Human_respiratory_syncytial_virus|13_Jan_10|2010|USA|NA"
"416",416,10,"gi|352962881|gb|JF920053.1|Human_respiratory_syncytial_virus|16_Feb_10|2010|USA|NA"
"417",417,9,"gi|532130000|gb|KF530269.1|HRSV|10_Dec_09|2009|USA|NA"
"418",418,9,"gi|558651706|gb|KF826849.1|HRSV|05_Jan_10|2010|USA|NA"
"419",419,220,"gi|443412140|gb|JX513346.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"420",420,248,"gi|443412206|gb|JX513379.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"421",421,218,"gi|443412208|gb|JX513380.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"422",422,217,"gi|443412130|gb|JX513341.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"423",423,217,"gi|443412220|gb|JX513386.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"424",424,217,"gi|443412080|gb|JX513316.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"425",425,216,"gi|443412124|gb|JX513338.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"426",426,216,"gi|443412106|gb|JX513329.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"427",427,216,"gi|443412074|gb|JX513313.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"428",428,216,"gi|443412050|gb|JX513301.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"429",429,216,"gi|443412046|gb|JX513299.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"430",430,216,"gi|443412038|gb|JX513295.1|Human_respiratory_syncytial_virus|2011|2011|Brazil|SA"
"431",431,17,"gi|353441633|gb|JN257697.1|Human_respiratory_syncytial_virus|03_Mar_10|2010|Canada|NA"
"432",432,10,"gi|505581420|gb|KC297268.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"433",433,9,"gi|505581408|gb|KC297262.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"434",434,8,"gi|505581472|gb|KC297294.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"435",435,8,"gi|505581378|gb|KC297247.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"436",436,8,"gi|505581374|gb|KC297245.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"437",437,26,"gi|339715305|gb|HQ699278.1|Human_respiratory_syncytial_virus_A|Nov_09|2009|South_Korea|AS"
"438",438,29,"gi|339715309|gb|HQ699280.1|Human_respiratory_syncytial_virus_A|Dec_09|2009|South_Korea|AS"
"439",439,24,"gi|339715311|gb|HQ699281.1|Human_respiratory_syncytial_virus_A|Jan_10|2010|South_Korea|AS"
"440",440,21,"gi|339715307|gb|HQ699279.1|Human_respiratory_syncytial_virus_A|Dec_09|2009|South_Korea|AS"
"441",441,16,"gi|505581468|gb|KC297292.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"442",442,15,"gi|505581438|gb|KC297277.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"443",443,15,"gi|505581380|gb|KC297248.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"444",444,14,"gi|505581404|gb|KC297260.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"445",445,221,"gi|443412126|gb|JX513339.1|Human_respiratory_syncytial_virus|2007|2007|Brazil|SA"
"446",446,24,"gi|353441639|gb|JN257700.1|Human_respiratory_syncytial_virus|24_Jan_11|2011|Canada|NA"
"447",447,13,"gi|574959616|gb|KF246604.1|HRSV|04_Aug_10|2010|India|AS"
"448",448,23,"gi|499139830|gb|KC763335.1|Human_respiratory_syncytial_virus|03_Oct_10|2010|Saudi_Arabia|AS"
"449",449,255,"gi|443411996|gb|JX513274.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"450",450,15,"gi|443412012|gb|JX513282.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"451",451,31,"gi|205326969|gb|FJ157344.1|Human_respiratory_syncytial_virus|22_Feb_06|2006|China|AS"
"452",452,14,"gi|339715303|gb|HQ699277.1|Human_respiratory_syncytial_virus_A|Mar_10|2010|South_Korea|AS"
"453",453,15,"gi|339715279|gb|HQ699265.1|Human_respiratory_syncytial_virus_A|May_08|2008|South_Korea|AS"
"454",454,20,"gi|346340337|gb|JF714705.1|HRSV|25_Feb_08|2008|Saudi_Arabia|AS"
"455",455,19,"gi|339715317|gb|HQ699284.1|Human_respiratory_syncytial_virus_A|Jan_10|2010|South_Korea|AS"
"456",456,14,"gi|339715301|gb|HQ699276.1|Human_respiratory_syncytial_virus_A|Feb_10|2010|South_Korea|AS"
"457",457,15,"gi|339715297|gb|HQ699274.1|Human_respiratory_syncytial_virus_A|Dec_09|2009|South_Korea|AS"
"458",458,19,"gi|339715319|gb|HQ699285.1|Human_respiratory_syncytial_virus_A|Jan_10|2010|South_Korea|AS"
"459",459,13,"gi|339715295|gb|HQ699273.1|Human_respiratory_syncytial_virus_A|Dec_09|2009|South_Korea|AS"
"460",460,14,"gi|339715321|gb|HQ699286.1|Human_respiratory_syncytial_virus_A|Jan_10|2010|South_Korea|AS"
"461",461,14,"gi|339715315|gb|HQ699283.1|Human_respiratory_syncytial_virus_A|Nov_09|2009|South_Korea|AS"
"462",462,12,"gi|339715313|gb|HQ699282.1|Human_respiratory_syncytial_virus_A|Sep_08|2008|South_Korea|AS"
"463",463,11,"gi|339715285|gb|HQ699268.1|Human_respiratory_syncytial_virus_A|Nov_08|2008|South_Korea|AS"
"464",464,9,"gi|339715281|gb|HQ699266.1|Human_respiratory_syncytial_virus_A|Nov_08|2008|South_Korea|AS"
"465",465,11,"gi|339715283|gb|HQ699267.1|Human_respiratory_syncytial_virus_A|Nov_08|2008|South_Korea|AS"
"466",466,12,"gi|339715291|gb|HQ699271.1|Human_respiratory_syncytial_virus_A|Apr_09|2009|South_Korea|AS"
"467",467,11,"gi|339715299|gb|HQ699275.1|Human_respiratory_syncytial_virus_A|Feb_10|2010|South_Korea|AS"
"468",468,11,"gi|339715289|gb|HQ699270.1|Human_respiratory_syncytial_virus_A|Mar_09|2009|South_Korea|AS"
"469",469,24,"gi|607029888|gb|KF915225.1|HRSV|15_Dec_12|2012|Spain|EU"
"470",470,24,"gi|607029884|gb|KF915223.1|HRSV|16_Dec_12|2012|Spain|EU"
"471",471,24,"gi|607029878|gb|KF915220.1|HRSV|13_Dec_12|2012|Spain|EU"
"472",472,218,"gi|443412164|gb|JX513358.1|Human_respiratory_syncytial_virus|2007|2007|Brazil|SA"
"473",473,229,"gi|443412018|gb|JX513285.1|Human_respiratory_syncytial_virus|2007|2007|Brazil|SA"
"474",474,10,"gi|392302020|gb|JX015499.1|Human_respiratory_syncytial_virus|22_Oct_08|2008|Belgium|EU"
"475",475,218,"gi|443412104|gb|JX513328.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"476",476,224,"gi|443412058|gb|JX513305.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"477",477,217,"gi|443412182|gb|JX513367.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"478",478,216,"gi|443412030|gb|JX513291.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"479",479,216,"gi|443412170|gb|JX513361.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"480",480,216,"gi|443412090|gb|JX513321.1|Human_respiratory_syncytial_virus|2009|2009|Brazil|SA"
"481",481,22,"gi|205326973|gb|FJ157346.1|Human_respiratory_syncytial_virus|02_Mar_06|2006|China|AS"
"482",482,13,"gi|505581578|gb|KC297347.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"483",483,12,"gi|505581530|gb|KC297323.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"484",484,11,"gi|505581212|gb|KC559444.1|Human_respiratory_syncytial_virus_A|Nov_12|2012|China|AS"
"485",485,11,"gi|505581206|gb|KC559441.1|Human_respiratory_syncytial_virus_A|Nov_12|2012|China|AS"
"486",486,11,"gi|505581602|gb|KC297359.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"487",487,11,"gi|505581600|gb|KC297358.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"488",488,12,"gi|505581460|gb|KC297288.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"489",489,10,"gi|505581454|gb|KC297285.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"490",490,10,"gi|505581488|gb|KC297302.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"491",491,12,"gi|505581398|gb|KC297257.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"492",492,11,"gi|505581450|gb|KC297283.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"493",493,11,"gi|505581452|gb|KC297284.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"494",494,11,"gi|505581464|gb|KC297290.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"495",495,267,"gi|443412192|gb|JX513372.1|Human_respiratory_syncytial_virus|2008|2008|Brazil|SA"
"496",496,20,"gi|607029756|gb|KF915159.1|HRSV|13_Dec_10|2010|Spain|EU"
"497",497,22,"gi|205326975|gb|FJ157347.1|Human_respiratory_syncytial_virus|06_Mar_07|2007|China|AS"
"498",498,22,"gi|205326971|gb|FJ157345.1|Human_respiratory_syncytial_virus|23_Feb_06|2006|China|AS"
"499",499,20,"gi|401815157|gb|JX131638.1|HRSV|16_Mar_08|2008|Saudi_Arabia|AS"
"500",500,10,"gi|505581552|gb|KC297334.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"501",501,9,"gi|505581540|gb|KC297328.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"502",502,8,"gi|505581574|gb|KC297345.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"503",503,8,"gi|505581564|gb|KC297340.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"504",504,8,"gi|505581546|gb|KC297331.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"505",505,10,"gi|505581590|gb|KC297353.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"506",506,6,"gi|505581220|gb|KC559448.1|Human_respiratory_syncytial_virus_A|Dec_12|2012|China|AS"
"507",507,7,"gi|505581592|gb|KC297354.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"508",508,7,"gi|505581482|gb|KC297299.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"509",509,7,"gi|505581628|gb|KC297372.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"510",510,7,"gi|505581400|gb|KC297258.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
"511",511,6,"gi|505581514|gb|KC297315.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"512",512,5,"gi|505581442|gb|KC297279.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"513",513,5,"gi|505581462|gb|KC297289.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"514",514,5,"gi|505581498|gb|KC297307.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"515",515,5,"gi|505581626|gb|KC297371.1|Human_respiratory_syncytial_virus_A|2012|2012|China|AS"
"516",516,13,"gi|604642022|gb|KJ627257.1|HRSV|09_Feb_09|2009|Peru|SA"
"517",517,14,"gi|604643098|gb|KJ627337.1|HRSV|27_May_09|2009|Peru|SA"
"518",518,13,"gi|604643070|gb|KJ627335.1|HRSV|16_May_09|2009|Peru|SA"
"519",519,13,"gi|604642459|gb|KJ627290.1|HRSV|23_Mar_09|2009|Peru|SA"
"520",520,8,"gi|392301780|gb|JX015479.1|Human_respiratory_syncytial_virus|03_Jan_11|2011|Netherlands|EU"
"521",521,12,"gi|505581414|gb|KC297265.1|Human_respiratory_syncytial_virus_A|2011|2011|China|AS"
"522",522,11,"gi|505581520|gb|KC297318.1|Human_respiratory_syncytial_virus_A|2010|2010|China|AS"
