"","num","Differences","sequencename"
"302",302,113,"gi|309386770|gb|HQ005449.1|CV_A4|Oct_2009|2009|China|AS"
"303",303,111,"gi|260079352|gb|FJ598087.1|CV_A4|May_2008|2008|China|AS"
"304",304,111,"gi|224495917|gb|FJ598583.1|CV_A4|20_May_2008|2008|China|AS"
"305",305,122,"gi|309386766|gb|HQ005447.1|CV_A4|Sep_2009|2009|China|AS"
"306",306,114,"gi|363809010|dbj|AB688693.1|CV_A4|14_Jun_2010|2010|Japan|AS"
"307",307,151,"gi|309386756|gb|HQ005442.1|CV_A4|Aug_2009|2009|China|AS"
"308",308,107,"gi|224495919|gb|FJ598584.1|CV_A4|23_May_2008|2008|China|AS"
"309",309,117,"gi|575097002|dbj|AB904612.1|CV_A10|Oct_2011|2011|Japan|AS"
"310",310,122,"gi|223886011|gb|FJ530953.1|CV_A4|Aug_2008|2008|Japan|AS"
"311",311,121,"gi|363809012|dbj|AB688694.1|CV_A4|28_Jun_2010|2010|Japan|AS"
"312",312,122,"gi|606214120|dbj|AB921126.1|CV_A4|2014_01_29|NA|Japan|AS"
"313",313,163,"gi|124377617|dbj|AB292111.1|CV_A4|2000|2000|Japan|AS"
"314",314,121,"gi|124377629|dbj|AB292117.1|CV_A4|2006|2006|Japan|AS"
"315",315,141,"gi|124377625|dbj|AB292115.1|CV_A4|2002|2002|Japan|AS"
"316",316,138,"gi|124377623|dbj|AB292114.1|CV_A4|2001|2001|Japan|AS"
"317",317,125,"gi|124377631|dbj|AB292118.1|CV_A4|2006|2006|Japan|AS"
"318",318,122,"gi|124377627|dbj|AB292116.1|CV_A4|2004|2004|Japan|AS"
"319",319,125,"gi|363809014|dbj|AB688695.1|CV_A2|2010|2010|Japan|AS"
"320",320,120,"gi|309386796|gb|HQ005462.1|CV_A2|Jan_2009|2009|China|AS"
"321",321,125,"gi|309386776|gb|HQ005452.1|CV_A2|Nov_2009|2009|China|AS"
"322",322,124,"gi|309386758|gb|HQ005443.1|CV_A2|Aug_2009|2009|China|AS"
"323",323,115,"gi|514995777|gb|JX867330.1|CV_A2|Jun_2012|2012|Hong_Kong|EU"
"324",324,116,"gi|514995779|gb|JX867331.1|CV_A2|Jun_2012|2012|Hong_Kong|EU"
"325",325,117,"gi|514995783|gb|JX867333.1|CV_A2|Jun_2012|2012|Hong_Kong|EU"
"326",326,116,"gi|514995781|gb|JX867332.1|CV_A2|Jun_2012|2012|Hong_Kong|EU"
"327",327,136,"gi|83627355|dbj|AB244326.1|CV_A6|2000|2000|Japan|AS"
"328",328,117,"gi|397141407|gb|JQ946052.1|CV_A6|04_Mar_2009|2009|Taiwan|AS"
"329",329,117,"gi|397141405|gb|JQ946051.1|CV_A6|03_Mar_2009|2009|Taiwan|AS"
"330",330,116,"gi|397141403|gb|JQ946050.1|CV_A6|06_Jan_2009|2009|Taiwan|AS"
"331",331,118,"gi|83627361|dbj|AB244329.1|CV_A6|2005|2005|Japan|AS"
"332",332,115,"gi|83627359|dbj|AB244328.1|CV_A6|2005|2005|Japan|AS"
"333",333,121,"gi|83627357|dbj|AB244327.1|CV_A6|2003|2003|Japan|AS"
"334",334,117,"gi|574139773|dbj|AB779614.1|CV_A6|1999|1999|Japan|AS"
"335",335,150,"gi|309386736|gb|HQ005432.1|CV_A6|Apr_2009|2009|China|AS"
"336",336,121,"gi|574139777|dbj|AB779616.1|CV_A6|2003|2003|Japan|AS"
"337",337,158,"gi|309386790|gb|HQ005459.1|CV_A6|Apr_2009|2009|China|AS"
"338",338,117,"gi|363809020|dbj|AB688698.1|CV_A6|24_Jun_2011|2011|Japan|AS"
"339",339,116,"gi|343480600|dbj|AB663317.1|CV_A6|19_Jul_2011|2011|Japan|AS"
"340",340,116,"gi|343480592|dbj|AB663313.1|CV_A6|07_Jul_2011|2011|Japan|AS"
"341",341,116,"gi|343480588|dbj|AB663311.1|CV_A6|04_Jul_2011|2011|Japan|AS"
"342",342,116,"gi|343480602|dbj|AB663318.1|CV_A6|19_Jul_2011|2011|Japan|AS"
"343",343,118,"gi|355390214|dbj|AB678778.1|CV_A6|2011|2011|Japan|AS"
"344",344,118,"gi|343480606|dbj|AB663320.1|CV_A6|15_Jul_2011|2011|Japan|AS"
"345",345,118,"gi|343480604|dbj|AB663319.1|CV_A6|15_Jul_2011|2011|Japan|AS"
"346",346,118,"gi|343480598|dbj|AB663316.1|CV_A6|15_Jul_2011|2011|Japan|AS"
"347",347,118,"gi|343480596|dbj|AB663315.1|CV_A6|15_Jul_2011|2011|Japan|AS"
"348",348,118,"gi|343480594|dbj|AB663314.1|CV_A6|13_Jul_2011|2011|Japan|AS"
"349",349,118,"gi|343480590|dbj|AB663312.1|CV_A6|09_Jul_2011|2011|Japan|AS"
"350",350,118,"gi|343480586|dbj|AB663310.1|CV_A6|08_Jul_2011|2011|Japan|AS"
"351",351,118,"gi|343480584|dbj|AB663309.1|CV_A6|04_Jul_2011|2011|Japan|AS"
"352",352,118,"gi|343480582|dbj|AB663308.1|CV_A6|06_Jul_2011|2011|Japan|AS"
"353",353,116,"gi|363809018|dbj|AB688697.1|CV_A6|21_Jun_2011|2011|Japan|AS"
"354",354,116,"gi|363809022|dbj|AB688699.1|CV_A6|30_Jul_2011|2011|Japan|AS"
"355",355,117,"gi|397141411|gb|JQ946054.1|CV_A6|08_Jun_2010|2010|Taiwan|AS"
"356",356,121,"gi|396925130|gb|JN582001.1|CV_A6|2011|2011|Taiwan|AS"
"357",357,121,"gi|397141413|gb|JQ946055.1|CV_A6|08_Jun_2010|2010|Taiwan|AS"
"358",358,121,"gi|397141409|gb|JQ946053.1|CV_A6|07_Jun_2010|2010|Taiwan|AS"
"359",359,122,"gi|363809016|dbj|AB688696.1|CV_A6|02_Jun_2011|2011|Japan|AS"
"360",360,119,"gi|574139781|dbj|AB779618.1|CV_A6|2009|2009|Japan|AS"
"361",361,119,"gi|574139775|dbj|AB779615.1|CV_A6|2009|2009|Japan|AS"
"362",362,124,"gi|309386742|gb|HQ005435.1|CV_A6|Jun_2009|2009|China|AS"
"363",363,121,"gi|309386806|gb|HQ005467.1|CV_A6|Nov_2009|2009|China|AS"
"364",364,122,"gi|309386808|gb|HQ005468.1|CV_A6|Sep_2009|2009|China|AS"
"365",365,125,"gi|574139779|dbj|AB779617.1|CV_A6|2009|2009|Japan|AS"
"366",366,123,"gi|395146573|gb|JQ964234.1|CV_A6|2011|2011|China|AS"
"367",367,124,"gi|309386754|gb|HQ005441.1|CV_A6|Jul_2009|2009|China|AS"
"368",368,132,"gi|309386772|gb|HQ005450.1|CV_A6|Nov_2009|2009|China|AS"
"369",369,140,"gi|365819339|gb|JN573346.1|CV_A10|Jul_2011|2011|China|AS"
"370",370,126,"gi|365819337|gb|JN573345.1|CV_A10|Jul_2011|2011|China|AS"
"371",371,152,"gi|365819335|gb|JN573344.1|CV_A10|Jun_2011|2011|China|AS"
"372",372,117,"gi|365819331|gb|JN573342.1|CV_A10|Jun_2011|2011|China|AS"
"373",373,116,"gi|83627349|dbj|AB244323.1|CV_A10|2004|2004|Japan|AS"
"374",374,140,"gi|83627343|dbj|AB244320.1|CV_A10|2001|2001|Japan|AS"
"375",375,198,"gi|365819343|gb|JN573348.1|CV_A10|Aug_2011|2011|China|AS"
"376",376,200,"gi|365819341|gb|JN573347.1|CV_A10|Aug_2011|2011|China|AS"
"377",377,155,"gi|309386732|gb|HQ005430.1|CV_A10|Feb_2009|2009|China|AS"
"378",378,127,"gi|260079354|gb|FJ598088.1|CV_A10|May_2008|2008|China|AS"
"379",379,131,"gi|309386726|gb|HQ005427.1|CV_A10|Feb_2009|2009|China|AS"
"380",380,131,"gi|309386734|gb|HQ005431.1|CV_A10|Mar_2009|2009|China|AS"
"381",381,127,"gi|260079356|gb|FJ598089.1|CV_A10|May_2008|2008|China|AS"
"382",382,117,"gi|83627353|dbj|AB244325.1|CV_A10|2005|2005|Japan|AS"
"383",383,115,"gi|83627351|dbj|AB244324.1|CV_A10|2005|2005|Japan|AS"
"384",384,123,"gi|365819333|gb|JN573343.1|CV_A10|Jun_2011|2011|China|AS"
"385",385,119,"gi|83627347|dbj|AB244322.1|CV_A10|2003|2003|Japan|AS"
