"","num","Differences","sequencename"
"267",267,50,"gi|610315556|gb|KJ183902.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"268",268,50,"gi|610315553|gb|KJ183901.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"269",269,50,"gi|610315543|gb|KJ183898.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"270",270,50,"gi|610315537|gb|KJ183896.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"271",271,50,"gi|610315514|gb|KJ183887.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"272",272,50,"gi|610315510|gb|KJ183886.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"273",273,50,"gi|610315507|gb|KJ183885.1|Measles_virus_genotype_D4|Mar_10|2010|France|EU"
"274",274,50,"gi|610315488|gb|KJ183879.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"275",275,50,"gi|610315473|gb|KJ183874.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"276",276,50,"gi|429845367|gb|KC291549.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"277",277,50,"gi|429845355|gb|KC291543.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"278",278,50,"gi|429845353|gb|KC291542.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"279",279,50,"gi|429845351|gb|KC291541.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"280",280,50,"gi|429845365|gb|KC291548.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"281",281,50,"gi|429845359|gb|KC291545.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"282",282,50,"gi|429845357|gb|KC291544.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"283",283,49,"gi|610315668|gb|KJ183937.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"284",284,49,"gi|610315662|gb|KJ183935.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"285",285,49,"gi|610315656|gb|KJ183933.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"286",286,49,"gi|610315653|gb|KJ183932.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"287",287,49,"gi|610315647|gb|KJ183930.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"288",288,49,"gi|610315641|gb|KJ183928.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"289",289,49,"gi|610315635|gb|KJ183926.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"290",290,49,"gi|610315632|gb|KJ183925.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"291",291,49,"gi|610315626|gb|KJ183923.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"292",292,49,"gi|610315623|gb|KJ183922.1|Measles_virus_genotype_D4|May_11|2011|France|EU"
"293",293,49,"gi|610315602|gb|KJ183917.1|Measles_virus_genotype_D4|Apr_11|2011|France|EU"
"294",294,49,"gi|610315596|gb|KJ183915.1|Measles_virus_genotype_D4|Apr_11|2011|France|EU"
"295",295,49,"gi|610315593|gb|KJ183914.1|Measles_virus_genotype_D4|Apr_11|2011|France|EU"
"296",296,49,"gi|610315589|gb|KJ183913.1|Measles_virus_genotype_D4|Apr_11|2011|France|EU"
"297",297,49,"gi|610315583|gb|KJ183911.1|Measles_virus_genotype_D4|Apr_11|2011|France|EU"
"298",298,49,"gi|610315577|gb|KJ183909.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"299",299,49,"gi|610315571|gb|KJ183907.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"300",300,49,"gi|610315568|gb|KJ183906.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"301",301,49,"gi|610315565|gb|KJ183905.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"302",302,49,"gi|610315559|gb|KJ183903.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"303",303,49,"gi|610315547|gb|KJ183899.1|Measles_virus_genotype_D4|May_10|2010|France|EU"
"304",304,49,"gi|610315540|gb|KJ183897.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"305",305,49,"gi|610315534|gb|KJ183895.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"306",306,49,"gi|610315528|gb|KJ183893.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"307",307,49,"gi|610315526|gb|KJ183892.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"308",308,49,"gi|610315520|gb|KJ183889.1|Measles_virus_genotype_D4|Apr_10|2010|France|EU"
"309",309,49,"gi|610315503|gb|KJ183884.1|Measles_virus_genotype_D4|Mar_10|2010|France|EU"
"310",310,49,"gi|610315500|gb|KJ183883.1|Measles_virus_genotype_D4|Mar_10|2010|France|EU"
"311",311,49,"gi|610315494|gb|KJ183881.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"312",312,49,"gi|610315485|gb|KJ183878.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"313",313,49,"gi|610315482|gb|KJ183877.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"314",314,49,"gi|610315479|gb|KJ183876.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"315",315,49,"gi|610315476|gb|KJ183875.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"316",316,49,"gi|610315470|gb|KJ183873.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"317",317,49,"gi|610315464|gb|KJ183871.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"318",318,49,"gi|610315461|gb|KJ183870.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"319",319,49,"gi|610315455|gb|KJ183868.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"320",320,49,"gi|610315452|gb|KJ183867.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"321",321,49,"gi|610315449|gb|KJ183866.1|Measles_virus_genotype_D4|Jul_09|2009|France|EU"
"322",322,49,"gi|610315434|gb|KJ183861.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"323",323,49,"gi|610315431|gb|KJ183860.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"324",324,49,"gi|610315428|gb|KJ183859.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"325",325,49,"gi|610315421|gb|KJ183857.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"326",326,49,"gi|610315415|gb|KJ183855.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"327",327,49,"gi|610315412|gb|KJ183854.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"328",328,49,"gi|610315407|gb|KJ183853.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"329",329,49,"gi|610315401|gb|KJ183851.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"330",330,49,"gi|610315398|gb|KJ183850.1|Measles_virus_genotype_D4|Jun_09|2009|France|EU"
"331",331,49,"gi|374251113|gb|JQ417686.1|Measles_virus_genotype_D4|Apr_10|2010|Switzerland|EU"
"332",332,49,"gi|429845363|gb|KC291547.1|Measles_virus_genotype_D4|2012|2012|Brazil|SA"
"333",333,49,"gi|429845345|gb|KC291538.1|Measles_virus_genotype_D4|2011|2011|Brazil|SA"
"334",334,39,"gi|254675579|gb|GQ331933.1|Measles_virus_genotype_D4|Apr_94|2094|United_Kingdom|EU"
"335",335,48,"gi|429845347|gb|KC291539.1|Measles_virus_genotype_D4|2003|2003|Brazil|SA"
