"","num","Differences","sequencename"
"826",826,119,"gi|109915357|gb|CY012168.1|A/New_York/763/1993_H3N2_|26_Mar_1993|1993|USA|NA"
"827",827,117,"gi|112789088|gb|CY013669.1|A/New_York/780/1993_H3N2_|02_Mar_1993|1993|USA|NA"
"828",828,117,"gi|113171537|gb|CY014151.1|A/New_York/796/1993_H3N2_|18_Feb_1993|1993|USA|NA"
"829",829,116,"gi|112789069|gb|CY013661.1|A/New_York/776/1993_H3N2_|18_Feb_1993|1993|USA|NA"
"830",830,116,"gi|109915281|gb|CY012136.1|A/New_York/759/1993_H3N2_|08_Mar_1993|1993|USA|NA"
"831",831,117,"gi|115521540|gb|CY016483.1|A/New_York/800/1993_H3N2_|11_Mar_1993|1993|USA|NA"
"832",832,126,"gi|113171518|gb|CY014143.1|A/New_York/793/1993_H3N2_|02_Feb_1993|1993|USA|NA"
"833",833,119,"gi|112789012|gb|CY013637.1|A/New_York/772/1993_H3N2_|10_Mar_1993|1993|USA|NA"
"834",834,118,"gi|110629823|gb|CY012784.1|A/New_York/786/1993_H3N2_|16_Mar_1993|1993|USA|NA"
"835",835,118,"gi|112789126|gb|CY013685.1|A/New_York/787/1993_H3N2_|10_Mar_1993|1993|USA|NA"
"836",836,118,"gi|112789316|gb|CY013765.1|A/New_York/799/1993_H3N2_|10_Mar_1993|1993|USA|NA"
"837",837,118,"gi|112789221|gb|CY013725.1|A/New_York/792/1993_H3N2_|09_Mar_1993|1993|USA|NA"
"838",838,117,"gi|112789259|gb|CY013741.1|A/New_York/795/1993_H3N2_|04_Feb_1993|1993|USA|NA"
"839",839,117,"gi|112789183|gb|CY013709.1|A/New_York/790/1993_H3N2_|04_Feb_1993|1993|USA|NA"
"840",840,117,"gi|112789050|gb|CY013653.1|A/New_York/774/1993_H3N2_|25_Feb_1993|1993|USA|NA"
"841",841,117,"gi|110629804|gb|CY012776.1|A/New_York/779/1993_H3N2_|01_Feb_1993|1993|USA|NA"
"842",842,117,"gi|110629785|gb|CY012768.1|A/New_York/778/1993_H3N2_|02_Feb_1993|1993|USA|NA"
"843",843,117,"gi|109915338|gb|CY012160.1|A/New_York/762/1993_H3N2_|04_Feb_1993|1993|USA|NA"
"844",844,117,"gi|383278886|gb|CY114021.1|A/Madrid/G109/1993_H3N2_|1993|1993|Spain|EU"
"845",845,118,"gi|383278848|gb|CY114005.1|A/Madrid/G122/1993_H3N2_|1993|1993|Spain|EU"
"846",846,117,"gi|110734265|gb|CY013200.1|A/New_York/783/1993_H3N2_|01_Apr_1993|1993|USA|NA"
"847",847,117,"gi|110629766|gb|CY012760.1|A/New_York/777/1993_H3N2_|20_Mar_1993|1993|USA|NA"
"848",848,116,"gi|109915319|gb|CY012152.1|A/New_York/761/1993_H3N2_|03_Mar_1993|1993|USA|NA"
"849",849,117,"gi|112788936|gb|CY013605.1|A/New_York/757/1993_H3N2_|26_Mar_1993|1993|USA|NA"
"850",850,116,"gi|112789145|gb|CY013693.1|A/New_York/788/1993_H3N2_|26_Feb_1993|1993|USA|NA"
"851",851,117,"gi|109915242|gb|CY012120.1|A/New_York/756/1993_H3N2_|02_Feb_1993|1993|USA|NA"
"852",852,117,"gi|112789202|gb|CY013717.1|A/New_York/791/1993_H3N2_|11_Mar_1993|1993|USA|NA"
"853",853,117,"gi|112789354|gb|CY013781.1|A/New_York/802/1993_H3N2_|02_Mar_1993|1993|USA|NA"
"854",854,116,"gi|112788955|gb|CY013613.1|A/New_York/766/1993_H3N2_|15_Feb_1993|1993|USA|NA"
"855",855,117,"gi|110734208|gb|CY013176.1|A/New_York/755/1993_H3N2_|12_Mar_1993|1993|USA|NA"
"856",856,117,"gi|110629747|gb|CY012752.1|A/New_York/775/1993_H3N2_|11_Mar_1993|1993|USA|NA"
"857",857,116,"gi|112789373|gb|CY013789.1|A/New_York/803/1993_H3N2_|09_Mar_1993|1993|USA|NA"
"858",858,116,"gi|112789335|gb|CY013773.1|A/New_York/801/1993_H3N2_|10_Mar_1993|1993|USA|NA"
"859",859,116,"gi|112789297|gb|CY013757.1|A/New_York/798/1993_H3N2_|09_Mar_1993|1993|USA|NA"
"860",860,116,"gi|112789278|gb|CY013749.1|A/New_York/797/1993_H3N2_|16_Mar_1993|1993|USA|NA"
"861",861,116,"gi|112788993|gb|CY013629.1|A/New_York/769/1993_H3N2_|16_Mar_1993|1993|USA|NA"
"862",862,116,"gi|112788974|gb|CY013621.1|A/New_York/768/1993_H3N2_|09_Mar_1993|1993|USA|NA"
"863",863,116,"gi|110734227|gb|CY013184.1|A/New_York/781/1993_H3N2_|26_Mar_1993|1993|USA|NA"
"864",864,116,"gi|109915376|gb|CY012176.1|A/New_York/764/1993_H3N2_|23_Feb_1993|1993|USA|NA"
"865",865,116,"gi|110629728|gb|CY012744.1|A/New_York/771/1993_H3N2_|19_Apr_1993|1993|USA|NA"
"866",866,117,"gi|112789107|gb|CY013677.1|A/New_York/784/1993_H3N2_|19_Apr_1993|1993|USA|NA"
"867",867,126,"gi|109675589|gb|CY011488.1|A/New_York/654/1994_H3N2_|03_Nov_1994|1994|USA|NA"
"868",868,129,"gi|110629320|gb|CY012576.1|A/New_York/747/1994_H3N2_|12_Jan_1994|1994|USA|NA"
"869",869,122,"gi|110629010|gb|CY012448.1|A/New_York/655/1994_H3N2_|17_Nov_1994|1994|USA|NA"
"870",870,123,"gi|109914762|gb|CY011920.1|A/New_York/726/1994_H3N2_|09_Feb_1994|1994|USA|NA"
"871",871,123,"gi|94960045|gb|CY010988.1|A/New_York/733/1994_H3N2_|07_Feb_1994|1994|USA|NA"
"872",872,135,"gi|113170577|gb|CY013887.1|A/New_York/717/1994_H3N2_|19_Jan_1994|1994|USA|NA"
"873",873,131,"gi|110629339|gb|CY012584.1|A/New_York/748/1994_H3N2_|17_Jan_1994|1994|USA|NA"
"874",874,122,"gi|110733763|gb|CY012992.1|A/New_York/739/1994_H3N2_|14_Feb_1994|1994|USA|NA"
"875",875,128,"gi|110629358|gb|CY012592.1|A/New_York/749/1994_H3N2_|11_Jan_1994|1994|USA|NA"
"876",876,129,"gi|110733820|gb|CY013016.1|A/New_York/750/1994_H3N2_|25_Jan_1994|1994|USA|NA"
"877",877,119,"gi|112787974|gb|CY013367.1|A/New_York/745/1994_H3N2_|07_Feb_1994|1994|USA|NA"
"878",878,127,"gi|110733649|gb|CY012944.1|A/New_York/723/1994_H3N2_|02_Jan_1994|1994|USA|NA"
"879",879,121,"gi|110629278|gb|CY012560.1|A/New_York/714/1994_H3N2_|14_Jan_1994|1994|USA|NA"
"880",880,128,"gi|109914610|gb|CY011856.1|A/New_York/709/1994_H3N2_|06_Jan_1994|1994|USA|NA"
"881",881,122,"gi|109675798|gb|CY011576.1|A/New_York/751/1993_H3N2_|08_Nov_1993|1993|USA|NA"
"882",882,122,"gi|112787740|gb|CY013335.1|A/New_York/731/1994_H3N2_|09_Mar_1994|1994|USA|NA"
"883",883,122,"gi|112787955|gb|CY013359.1|A/New_York/744/1994_H3N2_|18_Jan_1994|1994|USA|NA"
"884",884,125,"gi|115521407|gb|CY016427.1|A/New_York/706/1993_H3N2_|30_Dec_1993|1993|USA|NA"
"885",885,121,"gi|110733668|gb|CY012952.1|A/New_York/724/1994_H3N2_|27_Jan_1994|1994|USA|NA"
"886",886,121,"gi|110629259|gb|CY012552.1|A/New_York/713/1994_H3N2_|14_Feb_1994|1994|USA|NA"
"887",887,121,"gi|110332309|gb|CY012264.1|A/New_York/722/1994_H3N2_|02_Mar_1994|1994|USA|NA"
"888",888,120,"gi|110733782|gb|CY013000.1|A/New_York/740/1994_H3N2_|15_Jan_1994|1994|USA|NA"
"889",889,128,"gi|109159666|gb|CY011376.1|A/New_York/708/1994_H3N2_|11_Jan_1994|1994|USA|NA"
"890",890,132,"gi|110629221|gb|CY012536.1|A/New_York/707/1994_H3N2_|10_Feb_1994|1994|USA|NA"
"891",891,121,"gi|383279019|gb|CY114077.1|A/Netherlands/372/1993_H3N2_|01_Dec_1993|1993|Netherlands|EU"
"892",892,121,"gi|383214013|gb|CY112621.1|A/Netherlands/371/1993_H3N2_|02_Dec_1993|1993|Netherlands|EU"
"893",893,121,"gi|383279209|gb|CY114157.1|A/Netherlands/18/1994_H3N2_|05_Jan_1994|1994|Netherlands|EU"
"894",894,121,"gi|383213859|gb|CY112556.1|A/Lyon/22686/1993_H3N2_|02_Dec_1993|1993|France|EU"
"895",895,120,"gi|109914648|gb|CY011872.1|A/New_York/712/1993_H3N2_|02_Dec_1993|1993|USA|NA"
"896",896,120,"gi|115289367|gb|CY015540.1|A/New_York/737/1994_H3N2_|03_Feb_1994|1994|USA|NA"
"897",897,120,"gi|110332347|gb|CY012280.1|A/New_York/730/1994_H3N2_|04_Jan_1994|1994|USA|NA"
"898",898,119,"gi|383214203|gb|CY112701.1|A/England/7/1994_H3N2_|1994|1994|United_Kingdom|EU"
"899",899,120,"gi|383278829|gb|CY113997.1|A/Lyon/23602/1993_H3N2_|14_Dec_1993|1993|France|EU"
"900",900,118,"gi|109914743|gb|CY011912.1|A/New_York/721/1994_H3N2_|13_Jan_1994|1994|USA|NA"
"901",901,126,"gi|117572919|gb|CY017307.1|A/New_York/704/1994_H3N2_|03_Jan_1994|1994|USA|NA"
"902",902,125,"gi|112787936|gb|CY013351.1|A/New_York/743/1994_H3N2_|07_Jan_1994|1994|USA|NA"
"903",903,120,"gi|112787917|gb|CY013343.1|A/New_York/742/1994_H3N2_|10_Jan_1994|1994|USA|NA"
"904",904,119,"gi|110332366|gb|CY012288.1|A/New_York/734/1994_H3N2_|06_Jan_1994|1994|USA|NA"
"905",905,120,"gi|109914819|gb|CY011944.1|A/New_York/752/1993_H3N2_|30_Dec_1993|1993|USA|NA"
"906",906,129,"gi|109914705|gb|CY011896.1|A/New_York/719/1994_H3N2_|20_Jan_1994|1994|USA|NA"
"907",907,124,"gi|109159685|gb|CY011384.1|A/New_York/732/1994_H3N2_|06_Jan_1994|1994|USA|NA"
"908",908,119,"gi|109914800|gb|CY011936.1|A/New_York/728/1994_H3N2_|01_Feb_1994|1994|USA|NA"
"909",909,119,"gi|110733725|gb|CY012976.1|A/New_York/736/1994_H3N2_|21_Jan_1994|1994|USA|NA"
"910",910,119,"gi|110332328|gb|CY012272.1|A/New_York/729/1994_H3N2_|25_Feb_1994|1994|USA|NA"
"911",911,119,"gi|383279038|gb|CY114085.1|A/Netherlands/398/1993_H3N2_|27_Nov_1993|1993|Netherlands|EU"
"912",912,118,"gi|383213994|gb|CY112613.1|A/Netherlands/241/1993_H3N2_|13_Oct_1993|1993|Netherlands|EU"
"913",913,118,"gi|109914781|gb|CY011928.1|A/New_York/727/1994_H3N2_|31_Jan_1994|1994|USA|NA"
"914",914,118,"gi|109914629|gb|CY011864.1|A/New_York/711/1994_H3N2_|12_Jan_1994|1994|USA|NA"
"915",915,123,"gi|110733839|gb|CY013024.1|A/New_York/753/1994_H3N2_|15_Feb_1994|1994|USA|NA"
"916",916,120,"gi|110733744|gb|CY012984.1|A/New_York/738/1994_H3N2_|04_Feb_1994|1994|USA|NA"
"917",917,120,"gi|110733630|gb|CY012936.1|A/New_York/718/1994_H3N2_|09_Feb_1994|1994|USA|NA"
"918",918,124,"gi|110733801|gb|CY013008.1|A/New_York/741/1994_H3N2_|03_Mar_1994|1994|USA|NA"
"919",919,121,"gi|383279095|gb|CY114109.1|A/Scotland/160/1993_H3N2_|1993|1993|United_Kingdom|EU"
"920",920,121,"gi|383278810|gb|CY113989.1|A/Lyon/1815/1993_H3N2_|30_Nov_1993|1993|France|EU"
"921",921,121,"gi|110629297|gb|CY012568.1|A/New_York/746/1994_H3N2_|21_Feb_1994|1994|USA|NA"
"922",922,121,"gi|110629240|gb|CY012544.1|A/New_York/710/1994_H3N2_|09_Feb_1994|1994|USA|NA"
"923",923,121,"gi|109914724|gb|CY011904.1|A/New_York/720/1994_H3N2_|24_Jan_1994|1994|USA|NA"
"924",924,120,"gi|110733687|gb|CY012960.1|A/New_York/725/1994_H3N2_|30_Jan_1994|1994|USA|NA"
"925",925,133,"gi|269930170|gb|GU215034.1|A/swine/Jilin/37/2008_H3N2_|30_Oct_2008|2008|China|AS"
"926",926,130,"gi|269930151|gb|GU215026.1|A/swine/Jilin/19/2007_H3N2_|09_Nov_2007|2007|China|AS"
"927",927,102,"gi|194268944|gb|EU857031.1|A/Hong_Kong/CUHK51424/2001_H3N2_|26_Dec_2001|2001|China|AS"
"928",928,82,"gi|194268974|gb|EU857046.1|A/Hong_Kong/CUHK5296/2002_H3N2_|12_Jan_2002|2002|China|AS"
"929",929,79,"gi|194268754|gb|EU856936.1|A/Hong_Kong/CUHK23180/2002_H3N2_|12_May_2002|2002|China|AS"
"930",930,85,"gi|194268760|gb|EU856939.1|A/Hong_Kong/CUHK24114/2002_H3N2_|03_Jun_2002|2002|China|AS"
"931",931,78,"gi|194268844|gb|EU856981.1|A/Hong_Kong/CUHK33418/2001_H3N2_|09_Aug_2001|2001|China|AS"
"932",932,78,"gi|194268774|gb|EU856946.1|A/Hong_Kong/CUHK24749/2001_H3N2_|19_Jul_2001|2001|China|AS"
"933",933,77,"gi|194269000|gb|EU857059.1|A/Hong_Kong/CUHK5627/2003_H3N2_|18_Jan_2003|2003|China|AS"
"934",934,78,"gi|194268750|gb|EU856934.1|A/Hong_Kong/CUHK23113/2002_H3N2_|10_May_2002|2002|China|AS"
"935",935,77,"gi|194268918|gb|EU857018.1|A/Hong_Kong/CUHK50080/2001_H3N2_|08_Nov_2001|2001|China|AS"
"936",936,77,"gi|194268832|gb|EU856975.1|A/Hong_Kong/CUHK33079/2002_H3N2_|02_Jul_2002|2002|China|AS"
"937",937,76,"gi|194268752|gb|EU856935.1|A/Hong_Kong/CUHK23162/2002_H3N2_|10_May_2002|2002|China|AS"
"938",938,77,"gi|194268714|gb|EU856916.1|A/Hong_Kong/CUHK21742/2002_H3N2_|08_Apr_2002|2002|China|AS"
"939",939,56,"gi|371540031|gb|CY105342.1|A/HaNoi/BM544/2004_H3N2_|2004|2004|Viet_Nam|AS"
"940",940,73,"gi|194268946|gb|EU857032.1|A/Hong_Kong/CUHK51431/2001_H3N2_|26_Dec_2001|2001|China|AS"
"941",941,73,"gi|194268758|gb|EU856938.1|A/Hong_Kong/CUHK24054/2002_H3N2_|02_Jun_2002|2002|China|AS"
"942",942,63,"gi|345539883|gb|JN617982.1|A/Thailand/Siriraj_06/2002_H3N2_|24_Jun_2002|2002|Thailand|AS"
"943",943,76,"gi|194268708|gb|EU856913.1|A/Hong_Kong/CUHK21713/2002_H3N2_|04_Apr_2002|2002|China|AS"
"944",944,77,"gi|194268964|gb|EU857041.1|A/Hong_Kong/CUHK5251/2002_H3N2_|10_Jan_2002|2002|China|AS"
"945",945,74,"gi|194268962|gb|EU857040.1|A/Hong_Kong/CUHK5250/2002_H3N2_|10_Jan_2002|2002|China|AS"
"946",946,74,"gi|194268598|gb|EU856858.1|A/Hong_Kong/CUHK13278/2002_H3N2_|04_Mar_2002|2002|China|AS"
"947",947,116,"gi|194268668|gb|EU856893.1|A/Hong_Kong/CUHK20213/1997_H3N2_|03_Jul_1997|1997|China|AS"
"948",948,99,"gi|387250870|gb|CY117784.1|A/Malaysia/14712/1997_H3N2_|20_Dec_1997|1997|Malaysia|AS"
"949",949,97,"gi|387534728|gb|CY118530.1|A/Malaysia/12726/1997_H3N2_|02_Jun_1997|1997|Malaysia|AS"
"950",950,98,"gi|387235610|gb|CY117752.1|A/Malaysia/13241/1997_H3N2_|24_Jul_1997|1997|Malaysia|AS"
"951",951,101,"gi|392348746|gb|CY121357.1|A/South_Africa/1147/1996_H3N2_|1996|1996|South_Africa|AF"
"952",952,117,"gi|194268682|gb|EU856900.1|A/Hong_Kong/CUHK20523/1997_H3N2_|21_Jul_1997|1997|China|AS"
"953",953,99,"gi|115289310|gb|CY015516.1|A/New_York/601/1996_H3N2_|09_Dec_1996|1996|USA|NA"
"954",954,100,"gi|91126941|gb|CY010604.1|A/New_York/561/1996_H3N2_|22_Dec_1996|1996|USA|NA"
"955",955,100,"gi|109159350|gb|CY011264.1|A/New_York/559/1996_H3N2_|25_Nov_1996|1996|USA|NA"
"956",956,98,"gi|91125716|gb|CY009492.1|A/New_York/570/1996_H3N2_|12_Dec_1996|1996|USA|NA"
"957",957,98,"gi|90571840|gb|CY010052.1|A/New_York/595/1996_H3N2_|18_Dec_1996|1996|USA|NA"
"958",958,99,"gi|89783255|gb|CY009660.1|A/New_York/568/1996_H3N2_|11_Dec_1996|1996|USA|NA"
"959",959,155,"gi|305694119|gb|CY073705.1|A/Oklahoma/3003/1996_H3N2_|1996|1996|USA|NA"
"960",960,99,"gi|90571783|gb|CY010028.1|A/New_York/591/1996_H3N2_|20_Dec_1996|1996|USA|NA"
"961",961,97,"gi|89785002|gb|CY009732.1|A/New_York/589/1996_H3N2_|18_Dec_1996|1996|USA|NA"
"962",962,99,"gi|89785388|gb|CY009748.1|A/New_York/597/1997_H3N2_|06_Jan_1997|1997|USA|NA"
"963",963,98,"gi|110332188|gb|CY012208.1|A/New_York/598/1996_H3N2_|17_Dec_1996|1996|USA|NA"
"964",964,98,"gi|91126540|gb|CY010596.1|A/New_York/578/1996_H3N2_|27_Dec_1996|1996|USA|NA"
"965",965,98,"gi|106896028|gb|CY011136.1|A/New_York/602/1996_H3N2_|23_Dec_1996|1996|USA|NA"
"966",966,98,"gi|89784790|gb|CY009724.1|A/New_York/588/1996_H3N2_|28_Dec_1996|1996|USA|NA"
"967",967,103,"gi|91127358|gb|CY010612.1|A/New_York/603/1996_H3N2_|09_Dec_1996|1996|USA|NA"
"968",968,99,"gi|109675431|gb|CY011424.1|A/New_York/577/1996_H3N2_|24_Dec_1996|1996|USA|NA"
"969",969,99,"gi|109159331|gb|CY011256.1|A/New_York/557/1996_H3N2_|21_Nov_1996|1996|USA|NA"
"970",970,99,"gi|90571745|gb|CY010012.1|A/New_York/567/1996_H3N2_|05_Dec_1996|1996|USA|NA"
"971",971,102,"gi|110733410|gb|CY012848.1|A/New_York/554/1996_H3N2_|12_Nov_1996|1996|USA|NA"
"972",972,98,"gi|89784306|gb|CY009708.1|A/New_York/586/1996_H3N2_|21_Dec_1996|1996|USA|NA"
"973",973,113,"gi|194268560|gb|EU856839.1|A/Hong_Kong/CUHK12160/1997_H3N2_|10_May_1997|1997|China|AS"
"974",974,119,"gi|194268898|gb|EU857008.1|A/Hong_Kong/CUHK4245/1997_H3N2_|14_Mar_1997|1997|China|AS"
"975",975,105,"gi|218664228|gb|CY036847.1|A/Siena/1/1997_H3N2_|06_Jan_1997|1997|Italy|EU"
"976",976,97,"gi|90571726|gb|CY010004.1|A/New_York/563/1996_H3N2_|12_Nov_1996|1996|USA|NA"
"977",977,97,"gi|383279437|gb|CY114253.1|A/Hong_Kong/357/1996_H3N2_|19_Jul_1996|1996|Hong_Kong|EU"
"978",978,94,"gi|383279456|gb|CY114261.1|A/Hong_Kong/358/1996_H3N2_|19_Jul_1996|1996|Hong_Kong|EU"
"979",979,95,"gi|387534538|gb|CY118450.1|A/Malaysia/10360/1996_H3N2_|02_Jul_1996|1996|Malaysia|AS"
"980",980,94,"gi|110332167|gb|CY012200.1|A/New_York/556/1996_H3N2_|19_Nov_1996|1996|USA|NA"
"981",981,95,"gi|94959589|gb|CY010796.1|A/New_York/555/1996_H3N2_|23_Dec_1996|1996|USA|NA"
"982",982,95,"gi|89779623|gb|CY009500.1|A/New_York/573/1996_H3N2_|23_Dec_1996|1996|USA|NA"
"983",983,107,"gi|383279399|gb|CY114237.1|A/Hong_Kong/20/1996_H3N2_|24_Feb_1996|1996|Hong_Kong|EU"
"984",984,111,"gi|90571764|gb|CY010020.1|A/New_York/582/1996_H3N2_|02_Dec_1996|1996|USA|NA"
"985",985,110,"gi|109675412|gb|CY011416.1|A/New_York/571/1996_H3N2_|18_Dec_1996|1996|USA|NA"
"986",986,106,"gi|90571859|gb|CY010060.1|A/New_York/596/1996_H3N2_|12_Dec_1996|1996|USA|NA"
"987",987,107,"gi|89779339|gb|CY009484.1|A/New_York/569/1997_H3N2_|03_Jan_1997|1997|USA|NA"
"988",988,134,"gi|194268744|gb|EU856931.1|A/Hong_Kong/CUHK22736/1997_H3N2_|12_Sep_1997|1997|China|AS"
"989",989,133,"gi|194268684|gb|EU856901.1|A/Hong_Kong/CUHK20731/1997_H3N2_|30_Jul_1997|1997|China|AS"
"990",990,126,"gi|194268736|gb|EU856927.1|A/Hong_Kong/CUHK22185/1997_H3N2_|23_Aug_1997|1997|China|AS"
"991",991,125,"gi|194268724|gb|EU856921.1|A/Hong_Kong/CUHK22048/1997_H3N2_|19_Aug_1997|1997|China|AS"
"992",992,133,"gi|194268664|gb|EU856891.1|A/Hong_Kong/CUHK20199/1997_H3N2_|03_Jul_1997|1997|China|AS"
"993",993,130,"gi|194268672|gb|EU856895.1|A/Hong_Kong/CUHK20236/1997_H3N2_|03_Jul_1997|1997|China|AS"
"994",994,130,"gi|194268722|gb|EU856920.1|A/Hong_Kong/CUHK22013/1997_H3N2_|14_Aug_1997|1997|China|AS"
"995",995,129,"gi|194268686|gb|EU856902.1|A/Hong_Kong/CUHK20992/1997_H3N2_|13_Aug_1997|1997|China|AS"
"996",996,133,"gi|194268670|gb|EU856894.1|A/Hong_Kong/CUHK20217/1997_H3N2_|03_Jul_1997|1997|China|AS"
"997",997,132,"gi|194268680|gb|EU856899.1|A/Hong_Kong/CUHK20320/1997_H3N2_|07_Jul_1997|1997|China|AS"
"998",998,128,"gi|194268582|gb|EU856850.1|A/Hong_Kong/CUHK12794/1997_H3N2_|11_Jun_1997|1997|China|AS"
"999",999,107,"gi|383214545|gb|CY112845.1|A/Hong_Kong/280/1997_H3N2_|20_Jun_1997|1997|Hong_Kong|EU"
"1000",1000,129,"gi|194268914|gb|EU857016.1|A/Hong_Kong/CUHK4622/1997_H3N2_|08_Apr_1997|1997|China|AS"
"1001",1001,128,"gi|194268910|gb|EU857014.1|A/Hong_Kong/CUHK4529/1997_H3N2_|02_Apr_1997|1997|China|AS"
"1002",1002,131,"gi|194268574|gb|EU856846.1|A/Hong_Kong/CUHK12566/1997_H3N2_|02_Jun_1997|1997|China|AS"
"1003",1003,129,"gi|194268658|gb|EU856888.1|A/Hong_Kong/CUHK20010/1997_H3N2_|19_Jun_1997|1997|China|AS"
"1004",1004,128,"gi|194268906|gb|EU857012.1|A/Hong_Kong/CUHK4391/1997_H3N2_|22_Mar_1997|1997|China|AS"
"1005",1005,125,"gi|194268580|gb|EU856849.1|A/Hong_Kong/CUHK12626/1997_H3N2_|03_Jun_1997|1997|China|AS"
"1006",1006,127,"gi|194268916|gb|EU857017.1|A/Hong_Kong/CUHK4803/1997_H3N2_|17_Apr_1997|1997|China|AS"
"1007",1007,128,"gi|194268912|gb|EU857015.1|A/Hong_Kong/CUHK4542/1997_H3N2_|02_Apr_1997|1997|China|AS"
"1008",1008,127,"gi|194268572|gb|EU856845.1|A/Hong_Kong/CUHK12563/1997_H3N2_|02_Jun_1997|1997|China|AS"
"1009",1009,170,"gi|305694121|gb|CY073706.1|A/Oklahoma/5098/1996_H3N2_|1996|1996|USA|NA"
"1010",1010,109,"gi|383214564|gb|CY112853.1|A/Johannesburg/10/1997_H3N2_|01_Jul_1997|1997|South_Africa|AF"
"1011",1011,109,"gi|89782902|gb|CY009644.1|A/New_York/558/1997_H3N2_|06_Jan_1997|1997|USA|NA"
"1012",1012,105,"gi|383214583|gb|CY112861.1|A/Nice/491/1996_H3N2_|30_Dec_1996|1996|France|EU"
"1013",1013,105,"gi|383279494|gb|CY114277.1|A/Lyon/1781/1996_H3N2_|26_Oct_1996|1996|France|EU"
"1014",1014,128,"gi|383279969|gb|CY114477.1|A/Brisbane/8/1996_H3N2_|1996|1996|Australia|OC"
"1015",1015,107,"gi|90571707|gb|CY009996.1|A/New_York/562/1996_H3N2_|13_Dec_1996|1996|USA|NA"
"1016",1016,107,"gi|89789869|gb|CY009908.1|A/New_York/593/1996_H3N2_|09_Dec_1996|1996|USA|NA"
"1017",1017,107,"gi|89784104|gb|CY009700.1|A/New_York/585/1997_H3N2_|22_Jan_1997|1997|USA|NA"
"1018",1018,107,"gi|89789540|gb|CY009900.1|A/New_York/584/1996_H3N2_|31_Dec_1996|1996|USA|NA"
"1019",1019,106,"gi|109914515|gb|CY011816.1|A/New_York/652/1996_H3N2_|01_Apr_1996|1996|USA|NA"
"1020",1020,123,"gi|403377734|gb|JX518888.1|A/Wuhan/359/1995_H3N2_|1995|1995|China|AS"
"1021",1021,104,"gi|383214488|gb|CY112821.1|A/Wuhan/359/1995_H3N2_|1995|1995|China|AS"
"1022",1022,105,"gi|91130362|gb|CY010716.1|A/New_York/631/1996_H3N2_|04_Apr_1996|1996|USA|NA"
"1023",1023,104,"gi|383214507|gb|CY112829.1|A/Singapore/1/1996_H3N2_|12_Feb_1996|1996|Singapore|AS"
"1024",1024,102,"gi|383214412|gb|CY112789.1|A/Nanchang/933/1995_H3N2_|1995|1995|China|AS"
"1025",1025,104,"gi|387235501|gb|CY117706.1|A/Malaysia/10135/1996_H3N2_|30_May_1996|1996|Malaysia|AS"
"1026",1026,103,"gi|387534519|gb|CY118442.1|A/Malaysia/10111/1996_H3N2_|19_Jun_1996|1996|Malaysia|AS"
"1027",1027,103,"gi|387235482|gb|CY117698.1|A/Malaysia/10081/1996_H3N2_|24_May_1996|1996|Malaysia|AS"
"1028",1028,103,"gi|91122831|gb|CY010516.1|A/New_York/617/1996_H3N2_|19_Mar_1996|1996|USA|NA"
"1029",1029,101,"gi|387534482|gb|CY118426.1|A/Malaysia/07831/1995_H3N2_|27_Sep_1995|1995|Malaysia|AS"
"1030",1030,103,"gi|383279380|gb|CY114229.1|A/Geneva/3958/1996_H3N2_|1996|1996|Switzerland|EU"
"1031",1031,102,"gi|91127669|gb|CY010628.1|A/New_York/608/1996_H3N2_|01_Apr_1996|1996|USA|NA"
"1032",1032,100,"gi|387534557|gb|CY118458.1|A/Malaysia/10370/1996_H3N2_|03_Jul_1996|1996|Malaysia|AS"
"1033",1033,102,"gi|383214393|gb|CY112781.1|A/Hong_Kong/55/1995_H3N2_|12_Oct_1995|1995|Hong_Kong|EU"
"1034",1034,109,"gi|383214602|gb|CY112869.1|A/Oslo/21/1997_H3N2_|1997|1997|Norway|EU"
"1035",1035,109,"gi|383214070|gb|CY112645.1|A/Oslo/244/1997_H3N2_|1997|1997|Norway|EU"
"1036",1036,108,"gi|383214526|gb|CY112837.1|A/Hong_Kong/1/1997_H3N2_|1997|1997|Hong_Kong|EU"
"1037",1037,106,"gi|90571802|gb|CY010036.1|A/New_York/592/1996_H3N2_|04_Dec_1996|1996|USA|NA"
"1038",1038,110,"gi|251831122|gb|CY039879.1|A/New_York/537/1998_H3N2_|05_Feb_1998|1998|USA|NA"
"1039",1039,109,"gi|251831126|gb|CY039938.1|A/New_York/537/1998_H3N2_|05_Feb_1998|1998|USA|NA"
"1040",1040,107,"gi|251831124|gb|CY039880.1|A/New_York/537/1998_H3N2_|05_Feb_1998|1998|USA|NA"
"1041",1041,108,"gi|251831120|gb|CY039878.1|A/New_York/537/1998_H3N2_|05_Feb_1998|1998|USA|NA"
"1042",1042,107,"gi|89941362|gb|CY009740.1|A/New_York/590/1996_H3N2_|10_Dec_1996|1996|USA|NA"
"1043",1043,131,"gi|383279988|gb|CY114485.1|A/Netherlands/5/1998_H3N2_|14_Jan_1998|1998|Netherlands|EU"
"1044",1044,110,"gi|82504759|gb|CY006587.1|A/New_York/541/1998_H3N2_|12_Mar_1998|1998|USA|NA"
"1045",1045,106,"gi|387534671|gb|CY118506.1|A/Malaysia/11473/1996_H3N2_|24_Dec_1996|1996|Malaysia|AS"
