"","num","Differences","sequencename"
"690",690,165,"gi|403491814|gb|JX513094.1|B/Thailand/CU_B6078/2012|19_Feb_2012|2012|Thailand|AS"
"691",691,182,"gi|512770837|gb|KF216500.1|B/Nevada/17/2012|14_Dec_2012|2012|USA|NA"
"692",692,182,"gi|488465398|gb|KC891886.1|B/Washington/03/2012|05_Mar_2012|2012|USA|NA"
"693",693,180,"gi|488465236|gb|KC891825.1|B/Nevada/01/2012|05_Mar_2012|2012|USA|NA"
"694",694,180,"gi|398324066|gb|JX266931.1|B/Taiwan/94818/2012|05_Mar_2012|2012|Taiwan|AS"
"695",695,181,"gi|398324044|gb|JX266920.1|B/Taiwan/94691/2012|03_Jan_2012|2012|Taiwan|AS"
"696",696,181,"gi|488465861|gb|KC892061.1|B/Texas/08/2012|03_Apr_2012|2012|USA|NA"
"697",697,181,"gi|488465669|gb|KC891988.1|B/Delaware/08/2012|31_May_2012|2012|USA|NA"
"698",698,181,"gi|488464876|gb|KC891691.1|B/Wisconsin/09/2012|30_Jul_2012|2012|USA|NA"
"699",699,181,"gi|488465615|gb|KC891969.1|B/Idaho/06/2011|30_Dec_2011|2011|USA|NA"
"700",700,181,"gi|398324062|gb|JX266929.1|B/Taiwan/94712/2012|05_Jan_2012|2012|Taiwan|AS"
"701",701,179,"gi|398324056|gb|JX266926.1|B/Taiwan/94759/2012|20_Jan_2012|2012|Taiwan|AS"
"702",702,163,"gi|594225372|gb|CY176193.1|B/New_York/1355/2012|14_Apr_2012|2012|USA|NA"
"703",703,181,"gi|398324052|gb|JX266924.1|B/Taiwan/94775/2012|21_Jan_2012|2012|Taiwan|AS"
"704",704,180,"gi|488465348|gb|KC891867.1|B/New_Hampshire/07/2012|17_May_2012|2012|USA|NA"
"705",705,180,"gi|488465200|gb|KC891811.1|B/Vermont/03/2012|05_Mar_2012|2012|USA|NA"
"706",706,180,"gi|488465037|gb|KC891751.1|B/Rhode_Island/03/2012|07_May_2012|2012|USA|NA"
"707",707,179,"gi|488465719|gb|KC892007.1|B/New_Hampshire/02/2012|09_Jan_2012|2012|USA|NA"
"708",708,179,"gi|488465577|gb|KC891954.1|B/New_Hampshire/01/2012|03_Jan_2012|2012|USA|NA"
"709",709,179,"gi|488465422|gb|KC891895.1|B/Alaska/02/2012|12_Mar_2012|2012|USA|NA"
"710",710,179,"gi|488465296|gb|KC891848.1|B/New_Hampshire/03/2012|24_Feb_2012|2012|USA|NA"
"711",711,179,"gi|488464763|gb|KC891649.1|B/Vermont/01/2012|07_Feb_2012|2012|USA|NA"
"712",712,180,"gi|488466014|gb|KC892118.1|B/Massachusetts/02/2012|13_Mar_2012|2012|USA|NA"
"713",713,178,"gi|488465761|gb|KC892023.1|B/Washington/01/2012|25_Jan_2012|2012|USA|NA"
"714",714,180,"gi|488465558|gb|KC891947.1|B/Texas/10/2011|22_Dec_2011|2011|USA|NA"
"715",715,180,"gi|488465312|gb|KC891854.1|B/Texas/10/2011|22_Dec_2011|2011|USA|NA"
"716",716,180,"gi|488465154|gb|KC891793.1|B/Alabama/01/2012|22_Feb_2012|2012|USA|NA"
"717",717,180,"gi|398324064|gb|JX266930.1|B/Taiwan/94714/2012|06_Jan_2012|2012|Taiwan|AS"
"718",718,180,"gi|398324058|gb|JX266927.1|B/Taiwan/94743/2012|13_Jan_2012|2012|Taiwan|AS"
"719",719,179,"gi|398324054|gb|JX266925.1|B/Taiwan/94768/2012|20_Jan_2012|2012|Taiwan|AS"
"720",720,178,"gi|398324046|gb|JX266921.1|B/Taiwan/94674/2011|31_Dec_2011|2011|Taiwan|AS"
"721",721,180,"gi|398324018|gb|JX266907.1|B/Taiwan/94609/2011|24_Dec_2011|2011|Taiwan|AS"
"722",722,180,"gi|398324012|gb|JX266904.1|B/Taiwan/94786/2012|14_Feb_2012|2012|Taiwan|AS"
"723",723,179,"gi|512771399|gb|KF216711.1|B/Minnesota/12/2012|06_Dec_2012|2012|USA|NA"
"724",724,179,"gi|488465685|gb|KC891995.1|B/Massachusetts/05/2012|14_May_2012|2012|USA|NA"
"725",725,179,"gi|488465406|gb|KC891889.1|B/Texas/04/2012|22_Mar_2012|2012|USA|NA"
"726",726,179,"gi|488465213|gb|KC891816.1|B/Massachusetts/02/2012|13_Mar_2012|2012|USA|NA"
"727",727,179,"gi|398324050|gb|JX266923.1|B/Taiwan/94683/2011|31_Dec_2011|2011|Taiwan|AS"
"728",728,179,"gi|398324048|gb|JX266922.1|B/Taiwan/94679/2011|31_Dec_2011|2011|Taiwan|AS"
"729",729,179,"gi|398324040|gb|JX266918.1|B/Taiwan/94695/2012|04_Jan_2012|2012|Taiwan|AS"
"730",730,179,"gi|398324032|gb|JX266914.1|B/Taiwan/94631/2011|28_Dec_2011|2011|Taiwan|AS"
"731",731,179,"gi|398324030|gb|JX266913.1|B/Taiwan/94619/2011|28_Dec_2011|2011|Taiwan|AS"
"732",732,179,"gi|398324010|gb|JX266903.1|B/Taiwan/94564/2011|17_Dec_2011|2011|Taiwan|AS"
"733",733,159,"gi|189303274|gb|EU779579.1|B/Wisconsin/08/2008|05_Feb_2008|2008|USA|NA"
"734",734,178,"gi|197239628|gb|FJ152014.1|B/Wisconsin/09/2008|05_Feb_2008|2008|USA|NA"
"735",735,178,"gi|197239616|gb|FJ152009.1|B/Wisconsin/11/2008|05_Feb_2008|2008|USA|NA"
"736",736,153,"gi|347730243|gb|CY099466.1|B/New_Jersey/NHRC0001/2005|16_May_2005|2005|USA|NA"
"737",737,151,"gi|119515692|gb|CY018333.1|B/Houston/B846/2005|12_Jan_2005|2005|USA|NA"
"738",738,159,"gi|383135925|gb|CY112232.1|B/Ulaanbaatar/3695/2008|31_Mar_2008|2008|Mongolia|AS"
"739",739,161,"gi|312843079|gb|CY077414.1|B/Ulaanbaatar/2481/2008|02_Feb_2008|2008|Mongolia|AS"
"740",740,154,"gi|168825076|gb|EU515944.1|B/Pennsylvania/01/2007|26_Feb_2007|2007|USA|NA"
"741",741,174,"gi|168825098|gb|EU515962.1|B/Pennsylvania/01/2007|26_Feb_2007|2007|USA|NA"
"742",742,154,"gi|168825080|gb|EU515946.1|B/Pennsylvania/01/2007|26_Feb_2007|2007|USA|NA"
"743",743,205,"gi|168825030|gb|EU515896.1|B/Pennsylvania/03/2007|10_Jan_2007|2007|USA|NA"
"744",744,170,"gi|345098592|gb|JN588959.1|B/Cambodia/S1231073/2008|26_Dec_2008|2008|Cambodia|AS"
"745",745,170,"gi|345098584|gb|JN588955.1|B/Cambodia/S0917106/2008|16_Sep_2008|2008|Cambodia|AS"
"746",746,159,"gi|556089280|gb|CY150664.1|B/Christchurch/54/2007|23_Aug_2007|2007|New_Zealand|OC"
"747",747,159,"gi|189303224|gb|EU779559.1|B/Wisconsin/12/2008|20_Jan_2008|2008|USA|NA"
"748",748,157,"gi|549434632|gb|CY156050.1|B/Sydney/503/2007|14_Aug_2007|2007|Australia|OC"
"749",749,155,"gi|161377392|gb|EU305614.1|B/Guangzhou/01/2007|12_Jul_2007|2007|China|AS"
"750",750,174,"gi|214003653|gb|FJ480146.1|B/Alaska/03/2008|06_Oct_2008|2008|USA|NA"
"751",751,158,"gi|549435582|gb|CY156450.1|B/Auckland/3/2008|13_May_2008|2008|New_Zealand|OC"
"752",752,158,"gi|189303184|gb|EU779543.1|B/New_York/10/2007|21_Dec_2007|2007|USA|NA"
"753",753,177,"gi|170181653|gb|EU566952.1|B/Missouri/01/2008|03_Jan_2008|2008|USA|NA"
"754",754,159,"gi|189303179|gb|EU779541.1|B/New_York/10/2007|21_Dec_2007|2007|USA|NA"
"755",755,159,"gi|549435278|gb|CY156322.1|B/Victoria/513/2007|27_Oct_2007|2007|Australia|OC"
"756",756,155,"gi|549436076|gb|CY156658.1|B/Brisbane/104/2008|05_Aug_2008|2008|Australia|OC"
"757",757,157,"gi|549434347|gb|CY155930.1|B/Sydney/3/2007|20_May_2007|2007|Australia|OC"
"758",758,155,"gi|168825004|gb|EU515877.1|B/Pennsylvania/11/2007|03_Nov_2007|2007|USA|NA"
"759",759,178,"gi|214003699|gb|FJ480165.1|B/Washington/12/2008|29_Sep_2008|2008|USA|NA"
"760",760,155,"gi|549434765|gb|CY156106.1|B/Wellington/10/2007|27_Aug_2007|2007|New_Zealand|OC"
"761",761,153,"gi|549434404|gb|CY155954.1|B/Auckland/4/2007|02_Jul_2007|2007|New_Zealand|OC"
"762",762,153,"gi|549434385|gb|CY155946.1|B/Auckland/3/2007|28_Jun_2007|2007|New_Zealand|OC"
"763",763,154,"gi|549434271|gb|CY155898.1|B/Brisbane/3/2007|09_Mar_2007|2007|Australia|OC"
"764",764,174,"gi|398324000|gb|JX266898.1|B/Taiwan/3798/2007|28_May_2007|2007|Taiwan|AS"
"765",765,155,"gi|549395821|gb|CY150673.1|B/Brisbane/14/2007|03_Sep_2007|2007|Australia|OC"
"766",766,155,"gi|549435126|gb|CY156258.1|B/Victoria/224/2007|02_Oct_2007|2007|Australia|OC"
"767",767,156,"gi|549435107|gb|CY156250.1|B/Brisbane/23/2007|01_Oct_2007|2007|Australia|OC"
"768",768,156,"gi|549434898|gb|CY156162.1|B/Victoria/507/2007|08_Sep_2007|2007|Australia|OC"
"769",769,156,"gi|549434822|gb|CY156130.1|B/Victoria/215/2007|03_Sep_2007|2007|Australia|OC"
"770",770,155,"gi|549434803|gb|CY156122.1|B/Victoria/505/2007|03_Sep_2007|2007|Australia|OC"
"771",771,156,"gi|549434670|gb|CY156066.1|B/Sydney/201/2007|16_Aug_2007|2007|Australia|OC"
"772",772,156,"gi|549434556|gb|CY156018.1|B/Brisbane/9/2007|31_Jul_2007|2007|Australia|OC"
"773",773,155,"gi|556089249|gb|CY150619.1|B/Victoria/801/2007|04_Aug_2007|2007|Australia|OC"
"774",774,155,"gi|556089150|gb|CY150595.1|B/Victoria/201/2007|27_Jun_2007|2007|Australia|OC"
"775",775,155,"gi|549434974|gb|CY156194.1|B/Victoria/506/2007|12_Sep_2007|2007|Australia|OC"
"776",776,155,"gi|549434746|gb|CY156098.1|B/Victoria/214/2007|24_Aug_2007|2007|Australia|OC"
"777",777,155,"gi|549434708|gb|CY156082.1|B/Victoria/863/2007|17_Aug_2007|2007|Australia|OC"
"778",778,155,"gi|549434651|gb|CY156058.1|B/Victoria/502/2007|15_Aug_2007|2007|Australia|OC"
"779",779,155,"gi|549434613|gb|CY156042.1|B/Victoria/805/2007|13_Aug_2007|2007|Australia|OC"
"780",780,155,"gi|549434575|gb|CY156026.1|B/Victoria/802/2007|07_Aug_2007|2007|Australia|OC"
"781",781,155,"gi|549434233|gb|CY155882.1|B/Brisbane/1/2007|25_Jan_2007|2007|Australia|OC"
"782",782,155,"gi|549409814|gb|CY152914.1|B/Sydney/111/2007|25_Aug_2007|2007|Australia|OC"
"783",783,155,"gi|549395802|gb|CY150656.1|B/Victoria/503/2007|21_Aug_2007|2007|Australia|OC"
"784",784,155,"gi|549395783|gb|CY150648.1|B/Brisbane/12/2007|14_Aug_2007|2007|Australia|OC"
"785",785,155,"gi|168825086|gb|EU515949.1|B/Oregon/02/2007|03_Oct_2007|2007|USA|NA"
"786",786,163,"gi|594216921|gb|CY175193.1|B/New_York/1180/2008|01_Jan_2008|2008|USA|NA"
"787",787,163,"gi|594216878|gb|CY175185.1|B/New_York/1133/2007|19_Dec_2007|2007|USA|NA"
"788",788,163,"gi|594214465|gb|CY174745.1|B/New_York/1132/2007|28_Dec_2007|2007|USA|NA"
"789",789,163,"gi|594214425|gb|CY174737.1|B/New_York/1131/2007|28_Dec_2007|2007|USA|NA"
"790",790,163,"gi|594214377|gb|CY174729.1|B/New_York/1130/2007|28_Dec_2007|2007|USA|NA"
"791",791,160,"gi|189303331|gb|EU779602.1|B/North_Dakota/02/2008|13_Feb_2008|2008|USA|NA"
"792",792,178,"gi|170181681|gb|EU566963.1|B/New_York/11/2007|24_Dec_2007|2007|USA|NA"
"793",793,159,"gi|189303189|gb|EU779545.1|B/New_York/11/2007|24_Dec_2007|2007|USA|NA"
"794",794,178,"gi|168825136|gb|EU515997.1|B/New_Jersey/01/2008|04_Jan_2008|2008|USA|NA"
"795",795,179,"gi|168825132|gb|EU515995.1|B/New_York/11/2007|24_Dec_2007|2007|USA|NA"
"796",796,158,"gi|549435183|gb|CY156282.1|B/Christchurch/105/2007|18_Oct_2007|2007|New_Zealand|OC"
"797",797,159,"gi|549434993|gb|CY156202.1|B/Christchurch/86/2007|13_Sep_2007|2007|New_Zealand|OC"
"798",798,178,"gi|197239623|gb|FJ152012.1|B/Florida/02/2008|18_Mar_2008|2008|USA|NA"
"799",799,160,"gi|549435373|gb|CY156362.1|B/Waikato/809/2007|14_Dec_2007|2007|New_Zealand|OC"
"800",800,159,"gi|549435031|gb|CY156218.1|B/Auckland/14/2007|24_Sep_2007|2007|New_Zealand|OC"
"801",801,158,"gi|549434917|gb|CY156170.1|B/Wellington/12/2007|10_Sep_2007|2007|New_Zealand|OC"
"802",802,158,"gi|549434879|gb|CY156154.1|B/Auckland/11/2007|07_Sep_2007|2007|New_Zealand|OC"
"803",803,158,"gi|549434841|gb|CY156138.1|B/Wellington/11/2007|05_Sep_2007|2007|New_Zealand|OC"
"804",804,158,"gi|549434727|gb|CY156090.1|B/Wellington/9/2007|20_Aug_2007|2007|New_Zealand|OC"
"805",805,158,"gi|549434860|gb|CY156146.1|B/Brisbane/16/2007|06_Sep_2007|2007|Australia|OC"
"806",806,158,"gi|549434442|gb|CY155970.1|B/Waikato/100/2007|12_Jul_2007|2007|New_Zealand|OC"
"807",807,177,"gi|168825072|gb|EU515939.1|B/Hawaii/02/2007|15_Aug_2007|2007|USA|NA"
"808",808,158,"gi|549435088|gb|CY156242.1|B/Christchurch/98/2007|01_Oct_2007|2007|New_Zealand|OC"
"809",809,158,"gi|549435335|gb|CY156346.1|B/Brisbane/28/2007|24_Nov_2007|2007|Australia|OC"
"810",810,157,"gi|549434955|gb|CY156186.1|B/Victoria/219/2007|11_Sep_2007|2007|Australia|OC"
"811",811,157,"gi|556089169|gb|CY150603.1|B/Christchurch/200/2007|30_Jun_2007|2007|New_Zealand|OC"
"812",812,157,"gi|549434784|gb|CY156114.1|B/Christchurch/63/2007|30_Aug_2007|2007|New_Zealand|OC"
"813",813,157,"gi|549434689|gb|CY156074.1|B/Christchurch/42/2007|17_Aug_2007|2007|New_Zealand|OC"
"814",814,157,"gi|549434537|gb|CY156010.1|B/Wellington/3/2007|30_Jul_2007|2007|New_Zealand|OC"
"815",815,176,"gi|549434461|gb|CY155978.1|B/Christchurch/18/2007|18_Jul_2007|2007|New_Zealand|OC"
"816",816,176,"gi|549395745|gb|CY150626.1|B/Christchurch/36/2007|09_Aug_2007|2007|New_Zealand|OC"
"817",817,157,"gi|549434309|gb|CY155914.1|B/Christchurch/1002/2007|13_Apr_2007|2007|New_Zealand|OC"
"818",818,157,"gi|168825082|gb|EU515947.1|B/New_Jersey/07/2007|02_Jan_2007|2007|USA|NA"
"819",819,206,"gi|168825064|gb|EU515913.1|B/Wisconsin/01/2007|29_Mar_2007|2007|USA|NA"
"820",820,157,"gi|549434119|gb|CY155834.1|B/Townsville/2/2006|21_May_2006|2006|Australia|OC"
"821",821,157,"gi|549434100|gb|CY155826.1|B/Townsville/1/2006|19_May_2006|2006|Australia|OC"
"822",822,157,"gi|549434081|gb|CY155818.1|B/Townsville/4/2006|09_May_2006|2006|Australia|OC"
"823",823,157,"gi|549434062|gb|CY155810.1|B/Brisbane/6/2006|06_May_2006|2006|Australia|OC"
"824",824,157,"gi|549434043|gb|CY155802.1|B/Townsville/3/2006|06_May_2006|2006|Australia|OC"
"825",825,157,"gi|549434024|gb|CY155794.1|B/Brisbane/5/2006|06_May_2006|2006|Australia|OC"
"826",826,157,"gi|549434005|gb|CY155786.1|B/Brisbane/4/2006|04_May_2006|2006|Australia|OC"
"827",827,157,"gi|549433986|gb|CY155778.1|B/Brisbane/3/2006|04_May_2006|2006|Australia|OC"
"828",828,153,"gi|549434138|gb|CY155842.1|B/Waikato/1/2006|24_May_2006|2006|New_Zealand|OC"
"829",829,155,"gi|224021788|gb|CY037415.1|B/Illinois/UR06_0516/2007|05_Mar_2007|2007|USA|NA"
"830",830,207,"gi|168825102|gb|EU515964.1|B/Mississippi/06/2006|27_Dec_2006|2006|USA|NA"
"831",831,157,"gi|168825078|gb|EU515945.1|B/Pennsylvania/10/2007|23_Mar_2007|2007|USA|NA"
"832",832,157,"gi|169731565|gb|CY030585.1|B/Mississippi/UR06_0031/2007|16_Jan_2007|2007|USA|NA"
"833",833,156,"gi|594214253|gb|CY174705.1|B/New_York/1123/2007|09_Apr_2007|2007|USA|NA"
"834",834,154,"gi|387466559|gb|CY118379.1|B/Malaysia/1822191/2007|20_Jul_2007|2007|Malaysia|AS"
"835",835,150,"gi|169822821|gb|CY030839.1|B/Taiwan/2171/2004|10_Aug_2004|2004|Taiwan|AS"
"836",836,157,"gi|549434518|gb|CY156002.1|B/Wellington/1/2007|24_Jul_2007|2007|New_Zealand|OC"
"837",837,157,"gi|194351940|gb|CY033964.1|B/Taiwan/71523/2007|06_Aug_2007|2007|Taiwan|AS"
"838",838,156,"gi|549434423|gb|CY155962.1|B/Sydney/2/2007|04_Jul_2007|2007|Australia|OC"
"839",839,175,"gi|556089482|gb|CY150785.1|B/Christchurch/29/2008|29_Jul_2008|2008|New_Zealand|OC"
"840",840,156,"gi|549436304|gb|CY156754.1|B/Auckland/136/2008|21_Aug_2008|2008|New_Zealand|OC"
"841",841,153,"gi|387572018|gb|CY119898.1|B/Malaysia/1776305/2007|06_May_2007|2007|Malaysia|AS"
"842",842,155,"gi|387572170|gb|CY119962.1|B/Malaysia/1892514/2007|15_Nov_2007|2007|Malaysia|AS"
"843",843,154,"gi|387572208|gb|CY119978.1|B/Malaysia/1899839/2007|28_Nov_2007|2007|Malaysia|AS"
"844",844,154,"gi|387470855|gb|CY118410.1|B/Malaysia/1896500/2007|22_Nov_2007|2007|Malaysia|AS"
"845",845,153,"gi|387572075|gb|CY119922.1|B/Malaysia/1818439/2007|13_Jul_2007|2007|Malaysia|AS"
"846",846,153,"gi|387572056|gb|CY119914.1|B/Malaysia/1818085/2007|13_Jul_2007|2007|Malaysia|AS"
"847",847,152,"gi|387572132|gb|CY119946.1|B/Malaysia/1887865/2007|07_Nov_2007|2007|Malaysia|AS"
"848",848,154,"gi|549434594|gb|CY156034.1|B/Sydney/502/2007|12_Aug_2007|2007|Australia|OC"
"849",849,154,"gi|549434366|gb|CY155938.1|B/Sydney/500/2007|23_May_2007|2007|Australia|OC"
"850",850,154,"gi|549395764|gb|CY150634.1|B/Sydney/5/2007|10_Aug_2007|2007|Australia|OC"
"851",851,152,"gi|549435012|gb|CY156210.1|B/Brisbane/19/2007|17_Sep_2007|2007|Australia|OC"
"852",852,153,"gi|549434936|gb|CY156178.1|B/Brisbane/18/2007|11_Sep_2007|2007|Australia|OC"
"853",853,154,"gi|387571904|gb|CY119850.1|B/Malaysia/1712152/2007|21_Jan_2007|2007|Malaysia|AS"
"854",854,154,"gi|387459570|gb|CY118355.1|B/Malaysia/1710547/2007|19_Jan_2007|2007|Malaysia|AS"
"855",855,154,"gi|549435430|gb|CY156386.1|B/Brisbane/31/2007|28_Dec_2007|2007|Australia|OC"
"856",856,172,"gi|197239637|gb|FJ152018.1|B/Kentucky/02/2006|2006|2006|USA|NA"
"857",857,154,"gi|387572151|gb|CY119954.1|B/Malaysia/1890240/2007|12_Nov_2007|2007|Malaysia|AS"
"858",858,153,"gi|387466794|gb|CY118402.1|B/Malaysia/1887872/2007|07_Nov_2007|2007|Malaysia|AS"
"859",859,152,"gi|387572094|gb|CY119930.1|B/Malaysia/1819373/2007|16_Jul_2007|2007|Malaysia|AS"
"860",860,152,"gi|387571999|gb|CY119890.1|B/Malaysia/1759914/2007|06_Apr_2007|2007|Malaysia|AS"
"861",861,152,"gi|387571961|gb|CY119874.1|B/Malaysia/1749284/2007|20_Mar_2007|2007|Malaysia|AS"
"862",862,152,"gi|387571942|gb|CY119866.1|B/Malaysia/1749254/2007|20_Mar_2007|2007|Malaysia|AS"
"863",863,156,"gi|549433245|gb|CY155466.1|B/Waikato/164/2005|04_Jul_2005|2005|New_Zealand|OC"
"864",864,158,"gi|549433131|gb|CY155418.1|B/Wellington/43/2005|15_Jun_2005|2005|New_Zealand|OC"
"865",865,159,"gi|549433891|gb|CY155738.1|B/Brisbane/100/2005|30_Sep_2005|2005|Australia|OC"
"866",866,158,"gi|549433853|gb|CY155722.1|B/Brisbane/95/2005|21_Sep_2005|2005|Australia|OC"
"867",867,156,"gi|549433036|gb|CY155378.1|B/Auckland/32/2005|30_May_2005|2005|New_Zealand|OC"
"868",868,157,"gi|549433663|gb|CY155642.1|B/Victoria/123/2005|24_Aug_2005|2005|Australia|OC"
"869",869,157,"gi|549433188|gb|CY155442.1|B/Auckland/107/2005|23_Jun_2005|2005|New_Zealand|OC"
"870",870,157,"gi|549433055|gb|CY155386.1|B/Wellington/23/2005|01_Jun_2005|2005|New_Zealand|OC"
"871",871,156,"gi|549433606|gb|CY155618.1|B/Christchurch/254/2005|23_Aug_2005|2005|New_Zealand|OC"
"872",872,156,"gi|549433226|gb|CY155458.1|B/Waikato/177/2005|29_Jun_2005|2005|New_Zealand|OC"
"873",873,156,"gi|549433169|gb|CY155434.1|B/Waikato/86/2005|22_Jun_2005|2005|New_Zealand|OC"
"874",874,156,"gi|549433150|gb|CY155426.1|B/Auckland/99/2005|20_Jun_2005|2005|New_Zealand|OC"
"875",875,156,"gi|549432959|gb|CY155362.1|B/Waikato/20/2005|25_May_2005|2005|New_Zealand|OC"
"876",876,156,"gi|549432902|gb|CY155338.1|B/Waikato/5/2005|19_May_2005|2005|New_Zealand|OC"
"877",877,156,"gi|549432864|gb|CY155322.1|B/Auckland/8/2005|03_May_2005|2005|New_Zealand|OC"
"878",878,156,"gi|549432845|gb|CY155314.1|B/Auckland/3/2005|10_Apr_2005|2005|New_Zealand|OC"
"879",879,156,"gi|549432712|gb|CY155258.1|B/Victoria/2/2005|05_Jan_2005|2005|Australia|OC"
"880",880,156,"gi|549432674|gb|CY155242.1|B/Victoria/518/2004|29_Dec_2004|2004|Australia|OC"
"881",881,156,"gi|549395688|gb|CY150571.1|B/Sydney/14/2005|31_Aug_2005|2005|Australia|OC"
"882",882,156,"gi|549395669|gb|CY150563.1|B/Townsville/17/2005|13_Aug_2005|2005|Australia|OC"
"883",883,156,"gi|549379746|gb|CY150507.1|B/Waikato/146/2005|23_Jun_2005|2005|New_Zealand|OC"
"884",884,155,"gi|549433815|gb|CY155706.1|B/Brisbane/86/2005|06_Sep_2005|2005|Australia|OC"
"885",885,155,"gi|549433359|gb|CY155514.1|B/Brisbane/17/2005|27_Jul_2005|2005|Australia|OC"
"886",886,155,"gi|549433093|gb|CY155402.1|B/Waikato/49/2005|09_Jun_2005|2005|New_Zealand|OC"
"887",887,156,"gi|549433112|gb|CY155410.1|B/Waikato/70/2005|10_Jun_2005|2005|New_Zealand|OC"
"888",888,154,"gi|549395707|gb|CY150579.1|B/Sydney/204/2006|14_Aug_2006|2006|Australia|OC"
"889",889,154,"gi|549434176|gb|CY155858.1|B/Sydney/511/2006|28_Jun_2006|2006|Australia|OC"
"890",890,154,"gi|549434157|gb|CY155850.1|B/Sydney/507/2006|16_Jun_2006|2006|Australia|OC"
"891",891,155,"gi|549434195|gb|CY155866.1|B/Sydney/209/2006|04_Sep_2006|2006|Australia|OC"
"892",892,157,"gi|194351902|gb|CY033948.1|B/Taiwan/3001/2006|30_Nov_2006|2006|Taiwan|AS"
"893",893,155,"gi|549432921|gb|CY155346.1|B/Brisbane/4/2005|19_May_2005|2005|Australia|OC"
"894",894,155,"gi|549433777|gb|CY155690.1|B/Townsville/19/2005|01_Sep_2005|2005|Australia|OC"
"895",895,156,"gi|549433264|gb|CY155474.1|B/Townsville/3/2005|08_Jul_2005|2005|Australia|OC"
"896",896,155,"gi|549432883|gb|CY155330.1|B/Sydney/2/2005|09_May_2005|2005|Australia|OC"
"897",897,155,"gi|549432731|gb|CY155266.1|B/Victoria/102/2005|06_Jan_2005|2005|Australia|OC"
"898",898,154,"gi|549433378|gb|CY155522.1|B/Christchurch/243/2005|01_Aug_2005|2005|New_Zealand|OC"
"899",899,153,"gi|549434499|gb|CY155994.1|B/Victoria/205/2007|19_Jul_2007|2007|Australia|OC"
"900",900,155,"gi|347343987|gb|CY098999.1|B/Taiwan/70864/2005|2005|2005|Taiwan|AS"
"901",901,155,"gi|549432788|gb|CY155290.1|B/Brisbane/3/2005|17_Mar_2005|2005|Australia|OC"
"902",902,155,"gi|549432617|gb|CY155218.1|B/Brisbane/20/2004|01_Dec_2004|2004|Australia|OC"
"903",903,150,"gi|549433511|gb|CY155578.1|B/Sydney/502/2005|17_Aug_2005|2005|Australia|OC"
"904",904,154,"gi|549433207|gb|CY155450.1|B/Christchurch/278/2005|24_Jun_2005|2005|New_Zealand|OC"
"905",905,154,"gi|549432807|gb|CY155298.1|B/Christchurch/28/2005|31_Mar_2005|2005|New_Zealand|OC"
"906",906,154,"gi|549432636|gb|CY155226.1|B/Brisbane/21/2004|29_Dec_2004|2004|Australia|OC"
"907",907,152,"gi|351213636|gb|CY099873.1|B/South_Carolina/NHRC0001/2005|15_Feb_2005|2005|USA|NA"
"908",908,151,"gi|549434290|gb|CY155906.1|B/Sydney/1/2007|12_Mar_2007|2007|Australia|OC"
"909",909,154,"gi|549433967|gb|CY155770.1|B/Brisbane/105/2005|19_Nov_2005|2005|Australia|OC"
"910",910,153,"gi|549433929|gb|CY155754.1|B/Victoria/531/2005|20_Oct_2005|2005|Australia|OC"
"911",911,153,"gi|549433910|gb|CY155746.1|B/Victoria/530/2005|16_Oct_2005|2005|Australia|OC"
"912",912,154,"gi|549433302|gb|CY155490.1|B/Townsville/7/2005|19_Jul_2005|2005|Australia|OC"
"913",913,153,"gi|549433834|gb|CY155714.1|B/Brisbane/93/2005|15_Sep_2005|2005|Australia|OC"
"914",914,153,"gi|549433796|gb|CY155698.1|B/Victoria/526/2005|02_Sep_2005|2005|Australia|OC"
"915",915,154,"gi|549433701|gb|CY155658.1|B/Brisbane/58/2005|29_Aug_2005|2005|Australia|OC"
"916",916,153,"gi|549433454|gb|CY155554.1|B/Victoria/305/2005|10_Aug_2005|2005|Australia|OC"
"917",917,153,"gi|549395650|gb|CY150555.1|B/Victoria/306/2005|10_Aug_2005|2005|Australia|OC"
"918",918,153,"gi|549432769|gb|CY155282.1|B/Brisbane/2/2005|29_Jan_2005|2005|Australia|OC"
"919",919,152,"gi|549433473|gb|CY155562.1|B/Brisbane/42/2005|14_Aug_2005|2005|Australia|OC"
"920",920,152,"gi|549395631|gb|CY150547.1|B/Brisbane/40/2005|06_Aug_2005|2005|Australia|OC"
"921",921,149,"gi|549433397|gb|CY155530.1|B/Townsville/02/2005|04_Aug_2005|2005|Australia|OC"
"922",922,150,"gi|549433435|gb|CY155546.1|B/Brisbane/32/2005|09_Aug_2005|2005|Australia|OC"
"923",923,152,"gi|549375710|gb|CY150499.1|B/Townsville/2/2005|20_Jun_2005|2005|Australia|OC"
"924",924,151,"gi|549433530|gb|CY155586.1|B/Townsville/16/2005|18_Aug_2005|2005|Australia|OC"
"925",925,151,"gi|549383629|gb|CY150515.1|B/Townsville/107/2005|25_Jun_2005|2005|Australia|OC"
"926",926,152,"gi|549433682|gb|CY155650.1|B/Townsville/15/2005|28_Aug_2005|2005|Australia|OC"
"927",927,152,"gi|549433340|gb|CY155506.1|B/Townsville/11/2005|25_Jul_2005|2005|Australia|OC"
"928",928,155,"gi|549418956|gb|CY154770.1|B/Auckland/1/2004|11_Aug_2004|2004|New_Zealand|OC"
