"","num","Differences","sequencename"
"269",269,45,"gi|255033695|gb|GQ281596.1|Echovirus_E30|Aug_2008|2008|Russia|AS"
"270",270,45,"gi|225423168|gb|FJ796988.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"271",271,45,"gi|225423150|gb|FJ796979.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"272",272,45,"gi|225423136|gb|FJ796972.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"273",273,45,"gi|225423132|gb|FJ796970.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"274",274,45,"gi|225423160|gb|FJ796984.1|Echovirus_E30|Oct_2008|2008|Russia|AS"
"275",275,46,"gi|225423154|gb|FJ796981.1|Echovirus_E30|Oct_2008|2008|Russia|AS"
"276",276,46,"gi|225423146|gb|FJ796977.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"277",277,46,"gi|225423166|gb|FJ796987.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"278",278,46,"gi|225423162|gb|FJ796985.1|Echovirus_E30|Oct_2008|2008|Russia|AS"
"279",279,43,"gi|255033705|gb|GQ281601.1|Echovirus_E30|Aug_2008|2008|Russia|AS"
"280",280,45,"gi|225423128|gb|FJ796968.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"281",281,50,"gi|110350446|emb|AM237039.1|Echovirus_E30|2005|2005|France|EU"
"282",282,50,"gi|110350444|emb|AM237038.1|Echovirus_E30|2005|2005|France|EU"
"283",283,50,"gi|110350450|emb|AM237041.1|Echovirus_E30|2005|2005|France|EU"
"284",284,47,"gi|110350452|emb|AM237042.1|Echovirus_E30|2005|2005|France|EU"
"285",285,47,"gi|110350448|emb|AM237040.1|Echovirus_E30|2005|2005|France|EU"
"286",286,50,"gi|110350434|emb|AM237033.1|Echovirus_E30|2002|2002|France|EU"
"287",287,52,"gi|110350372|emb|AM237002.1|Echovirus_E30|2002|2002|France|EU"
"288",288,52,"gi|110350366|emb|AM236999.1|Echovirus_E30|2001|2001|France|EU"
"289",289,47,"gi|110350364|emb|AM236998.1|Echovirus_E30|2001|2001|France|EU"
"290",290,49,"gi|110350368|emb|AM237000.1|Echovirus_E30|2001|2001|France|EU"
"291",291,53,"gi|110350360|emb|AM236996.1|Echovirus_E30|2000|2000|France|EU"
"292",292,50,"gi|110350422|emb|AM237027.1|Echovirus_E30|2000|2000|France|EU"
"293",293,49,"gi|110350358|emb|AM236995.1|Echovirus_E30|2000|2000|France|EU"
"294",294,51,"gi|110350420|emb|AM237026.1|Echovirus_E30|2000|2000|France|EU"
"295",295,51,"gi|110350356|emb|AM236994.1|Echovirus_E30|2000|2000|France|EU"
"296",296,48,"gi|110350370|emb|AM237001.1|Echovirus_E30|2001|2001|France|EU"
"297",297,48,"gi|110350362|emb|AM236997.1|Echovirus_E30|2001|2001|France|EU"
"298",298,162,"gi|321173578|gb|HQ171177.1|Echovirus_E30|Jun_2004|2004|China|AS"
"299",299,161,"gi|308943219|gb|HM461903.1|Echovirus_E30|Jun_2002|2002|China|AS"
"300",300,160,"gi|308943215|gb|HM461902.1|Echovirus_E30|Jun_2002|2002|China|AS"
"301",301,52,"gi|110350442|emb|AM237037.1|Echovirus_E30|1994|1994|France|EU"
"302",302,56,"gi|110350354|emb|AM236993.1|Echovirus_E30|1981|1981|France|EU"
"303",303,57,"gi|110350394|emb|AM237013.1|Echovirus_E30|1997|1997|France|EU"
"304",304,56,"gi|110350398|emb|AM237015.1|Echovirus_E30|1997|1997|France|EU"
"305",305,55,"gi|110350396|emb|AM237014.1|Echovirus_E30|1997|1997|France|EU"
"306",306,55,"gi|110350390|emb|AM237011.1|Echovirus_E30|1997|1997|France|EU"
"307",307,56,"gi|110350392|emb|AM237012.1|Echovirus_E30|1997|1997|France|EU"
"308",308,54,"gi|110350400|emb|AM237016.1|Echovirus_E30|1996|1996|France|EU"
"309",309,54,"gi|110350438|emb|AM237035.1|Echovirus_E30|1994|1994|France|EU"
"310",310,52,"gi|110350432|emb|AM237032.1|Echovirus_E30|1994|1994|France|EU"
"311",311,125,"gi|260876203|gb|GQ370506.2|Echovirus_E30|2003|2003|Belarus|EU"
"312",312,52,"gi|110350426|emb|AM237029.1|Echovirus_E30|2000|2000|France|EU"
"313",313,52,"gi|110350408|emb|AM237020.1|Echovirus_E30|2001|2001|France|EU"
"314",314,50,"gi|110350416|emb|AM237024.1|Echovirus_E30|1998|1998|France|EU"
"315",315,51,"gi|110350406|emb|AM237019.1|Echovirus_E30|1998|1998|France|EU"
"316",316,51,"gi|110350402|emb|AM237017.1|Echovirus_E30|1996|1996|France|EU"
"317",317,50,"gi|110350404|emb|AM237018.1|Echovirus_E30|1996|1996|France|EU"
"318",318,50,"gi|110350382|emb|AM237007.1|Echovirus_E30|2000|2000|France|EU"
"319",319,53,"gi|110350388|emb|AM237010.1|Echovirus_E30|2000|2000|France|EU"
"320",320,53,"gi|110350386|emb|AM237009.1|Echovirus_E30|2000|2000|France|EU"
"321",321,53,"gi|110350384|emb|AM237008.1|Echovirus_E30|2000|2000|France|EU"
"322",322,54,"gi|110350424|emb|AM237028.1|Echovirus_E30|2000|2000|France|EU"
"323",323,53,"gi|110350380|emb|AM237006.1|Echovirus_E30|2000|2000|France|EU"
"324",324,47,"gi|110350378|emb|AM237005.1|Echovirus_E30|1997|1997|France|EU"
"325",325,48,"gi|110350376|emb|AM237004.1|Echovirus_E30|1996|1996|France|EU"
"326",326,47,"gi|110350374|emb|AM237003.1|Echovirus_E30|1996|1996|France|EU"
"327",327,121,"gi|256595561|gb|GQ370507.1|Echovirus_E30|1997|1997|Belarus|EU"
"328",328,51,"gi|110350418|emb|AM237025.1|Echovirus_E30|1998|1998|France|EU"
"329",329,54,"gi|110350430|emb|AM237031.1|Echovirus_E30|1992|1992|France|EU"
"330",330,53,"gi|110350414|emb|AM237023.1|Echovirus_E30|1992|1992|France|EU"
"331",331,53,"gi|110350436|emb|AM237034.1|Echovirus_E30|1992|1992|France|EU"
"332",332,51,"gi|110350428|emb|AM237030.1|Echovirus_E30|1991|1991|France|EU"
"333",333,51,"gi|110350412|emb|AM237022.1|Echovirus_E30|1991|1991|France|EU"
"334",334,49,"gi|110350440|emb|AM237036.1|Echovirus_E30|1991|1991|France|EU"
"335",335,51,"gi|110350410|emb|AM237021.1|Echovirus_E30|1991|1991|France|EU"
